year,poll_type,page,reason,suggested_action
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_024.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_026.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_028.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_029.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_030.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_031.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_032.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_033.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_039.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_040.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_042.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_044.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_045.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_046.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_047.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_048.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_049.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_050.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_051.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_052.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_053.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_054.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_055.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_056.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_058.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_059.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_060.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_061.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_063.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_064.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_065.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_066.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_067.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_068.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_069.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_071.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_072.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_073.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_074.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_075.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_077.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_078.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_079.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_080.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_081.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_082.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_083.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_085.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_087.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_090.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_092.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_096.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_097.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_098.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_099.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_100.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_101.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_103.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_104.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_108.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_109.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_112.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_116.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_117.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_118.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_119.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_121.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_122.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_123.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_124.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_125.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_126.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_127.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_129.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_130.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_131.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_132.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_133.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_134.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_135.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_136.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_137.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_138.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_139.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_140.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_141.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_142.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_143.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_144.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_145.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_146.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_147.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_148.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_149.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_150.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_151.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_152.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_153.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_154.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_155.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_156.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_157.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_158.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_159.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_160.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_161.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_162.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_163.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_164.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_165.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_166.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_167.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_168.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_169.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_170.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_171.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_172.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_173.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_174.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_175.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_176.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_177.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_178.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_179.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_180.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_181.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_182.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_183.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_184.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_185.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_186.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_187.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_188.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_189.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_190.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_191.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_192.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_193.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_194.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_195.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_196.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_197.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_198.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_199.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_200.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_201.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_202.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_203.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_204.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_205.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_206.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_207.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_208.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_209.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_210.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_211.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_212.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_213.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_214.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_215.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_216.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_217.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_218.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_219.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_220.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_221.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_222.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_223.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_224.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_225.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_226.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_227.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_228.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_229.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_230.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_231.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_232.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_233.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_234.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_235.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_236.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_237.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_238.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_239.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_240.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_241.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_242.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_243.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_244.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_245.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_246.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_247.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_248.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_249.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_250.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_251.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_252.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_253.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_254.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_255.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_256.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_257.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_258.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_259.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_260.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_261.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_262.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_263.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_264.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_265.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_266.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_267.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_268.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_269.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_270.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_271.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_272.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_273.csv,inspect extracted CSV and add manual mapping
2019,pre_poll,,table structure unrecognized: 2019_pre_poll_table_274.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_001.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_002.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_003.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_006.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_007.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_008.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_010.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_011.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_012.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_013.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_014.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_015.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_016.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_021.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_022.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_023.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_026.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_027.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_029.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_030.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_031.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_032.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_033.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_034.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_035.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_036.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_037.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_038.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_039.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_040.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_041.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_042.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_043.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_044.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_045.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_046.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_048.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_049.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_050.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_051.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_058.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_059.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_060.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_061.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_062.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_064.csv,inspect extracted CSV and add manual mapping
