state,party_id,swing
Bihar,RDU,-0.1932389667845826
Bihar,SAAFP,-0.207323753497742
Bihar,SWSP,-0.2100912866441242
Bihar,BIP,-0.2163318419914553
Bihar,LCD,-0.2218231555832627
Bihar,SANVP,-0.2400463033478539
Bihar,BHAPRAP,-0.24328840707373028
Bihar,RPP,-0.2529007285550789
Bihar,BJKD,-0.25962199021295734
Bihar,BNSKP,-0.2714086416922739
Bihar,RSTSAHP,-0.2798509357134879
Bihar,ASDHP,-0.2828855320041997
Bihar,PSPL,-0.2867746303381378
Bihar,PSS,-0.2927143097993097
Bihar,KPOI,-0.2949418057869815
Bihar,RRP,-0.3019603321469143
Bihar,JGHTP,-0.3068951081232436
Bihar,MANJP,-0.31348284485196687
Bihar,RSJVP,-0.31778266545234624
Bihar,JKNPP,-0.3191379224976481
Bihar,JP,-0.32003059838409753
Bihar,AAHPTY,-0.3245482881353689
Bihar,SP,-0.3316075773655096
Bihar,ABJS,-0.3328447538780994
Bihar,BSSPA,-0.3670758826575684
Bihar,JPJD,-0.3674287253784084
Bihar,SPAKP,-0.3701394768918705
Bihar,BBC,-0.37517084239024817
Bihar,RSWD,-0.390907233549437
Bihar,BLND,-0.3931619867652136
Bihar,RUC,-0.4006527584136018
Bihar,SUCI(C),-0.41323729042591123
Bihar,BMUP,-0.4149860854576608
Bihar,BMTRP,-0.421917808529457
Bihar,NJP,-0.4309182903675604
Bihar,VCSMP,-0.43504959111612695
Bihar,AKBHAD,-0.4380628377026216
Bihar,YKP,-0.44033111410825104
Bihar,SHS,-0.44752785211267493
Bihar,WAP,-0.45323077986790095
Bihar,BJKVP,-0.47159103264319774
Bihar,RVNP,-0.4723203100118424
Bihar,AITC,-0.4977292182392386
Bihar,RPI(A),-0.5064243946737793
Bihar,LJVM,-0.507357098949098
Bihar,PUJP,-0.5265080294030973
Bihar,AJPR,-0.5304376461562523
Bihar,PMPT,-0.5460047079065029
Bihar,MOSP,-0.5484828849029265
Bihar,JANADIP,-0.5545252872256086
Bihar,HND,-0.5591686949842667
Bihar,VPI,-0.5634684720711646
Bihar,GJNP,-0.5740781364400239
Bihar,RMGP,-0.5772341486753247
Bihar,JTVP,-0.5886185883274255
Bihar,BALP,-0.5950476955323792
Bihar,RPI,-0.6232994533039332
Bihar,SGUP,-0.6316385561328284
Bihar,PMP,-0.6836877880067942
Bihar,JMM,-0.7138981035732853
Bihar,SBSP,-0.7240756047172872
Bihar,NCP,-0.7642092712514221
Bihar,AHFBK,-0.7692318826130469
Bihar,AAM,-0.7930122853399812
Bihar,SSD,-0.8114805331912073
Bihar,AAAP,-0.82019400120388
Bihar,SPL,-0.8231960709781763
Bihar,BRM,-0.8298789864277597
Bihar,BNDL,-0.8558158095856753
Bihar,JDR,-0.9670018898373148
Bihar,LAJSP,-0.9741977775496182
Bihar,BBMP,-1.0335879521294378
Bihar,AKBMP,-1.050836975515405
Bihar,RAHIS,-1.0999812368087643
Bihar,RAVP,-1.1080632310097134
Bihar,APOI,-1.3135758797964738
Bihar,ANC,-1.4308274190318118
Bihar,MADP,-1.51810189209066
Bihar,RSPSR,-1.6234898354281806
Bihar,SJDD,-2.4166432514082157
Bihar,BJP,-6.553189128024577
Bihar,JDU,-7.456122654233594
Bihar,JAPL,-8.509824157088891
Bihar,HAMS,-15.77219770192788
Bihar,BLSP,-30.600364107395883
Bihar,LJP,-53.82389169749022
Chandigarh,INC,7.875268083536362
Chandigarh,AKBRPRVP,0.2377163207389683
Chandigarh,HRJSP,0.1284291358299482
Chandigarh,SASP,0.0483000389516443
Chandigarh,IND,0.04629908059469608
Chandigarh,SPIP,0.0456290690557008
Chandigarh,SVJSP,-0.0313206356993919
Chandigarh,RASLP,-0.034606017066461
Chandigarh,AIFB,-0.0359201696132887
Chandigarh,RAJPA,-0.0424909323474268
Chandigarh,AKBHAD,-0.0457763137144959
Chandigarh,RPI(A),-0.0464333899879098
Chandigarh,ANC,-0.0536612289954617
Chandigarh,BKNP,-0.0624222459743126
Chandigarh,BSP(A),-0.068335932435037
Chandigarh,HSS,-0.0799442799320145
Chandigarh,CPIM,-0.0825725850256697
Chandigarh,BJSAP,-0.0989994918610152
Chandigarh,BHARP,-0.1009707206812566
Chandigarh,JANSP,-0.1064463562930384
Chandigarh,BHAPRAP,-0.1163025003942457
Chandigarh,BSP,-0.1268398675571356
Chandigarh,SAKAP,-0.1441187293020973
Chandigarh,BMUP,-0.2015033905135708
Chandigarh,NOTA,-0.3013198536673528
Chandigarh,BMFP,-0.3456221198156682
Chandigarh,CHKAP,-0.6978150023654746
Chandigarh,BJP,-2.9696984888328473
Chandigarh,AAAP,-3.018389374638608
Chhattisgarh,BJP,1.915655107234813
Chhattisgarh,SRVADID,0.440386617992787
Chhattisgarh,HMR,0.38016267415588645
Chhattisgarh,AKBRPRVP,0.2759627257915891
Chhattisgarh,BHRTADVSIP,0.2102704036161012
Chhattisgarh,AJP,0.20834108001718601
Chhattisgarh,SSBD,0.20107012306276686
Chhattisgarh,ESBD,0.19552798947028183
Chhattisgarh,LCPY,0.18343095241719432
Chhattisgarh,RTORP,0.14388099555014622
Chhattisgarh,INC,0.14311194728825913
Chhattisgarh,BHAJASP,0.1375158836966554
Chhattisgarh,SUCI,0.1210016669240052
Chhattisgarh,ASSP,0.102137562489226
Chhattisgarh,NDS,0.0940694531062711
Chhattisgarh,ASPKR,0.0841602465188442
Chhattisgarh,BSCP,0.06011415452438299
Chhattisgarh,PRCP,0.0523010247181107
Chhattisgarh,BBC,0.0517408169503168
Chhattisgarh,LSEP,0.051724573774604
Chhattisgarh,BHMM,0.0482746233665562
Chhattisgarh,AASPP,0.0332754584041014
Chhattisgarh,RJSBHP,0.029491490991746805
Chhattisgarh,DS,0.027351418460947
Chhattisgarh,SUSP,0.012804002610895199
Chhattisgarh,CVGRP,0.012728970965452469
Chhattisgarh,RGOP,-0.007734710205125006
Chhattisgarh,RPI(A),-0.011108729402415066
Chhattisgarh,GGP,-0.04176369584360629
Chhattisgarh,BHAPRAP,-0.0556754473432394
Chhattisgarh,IPBP,-0.0572559116549185
Chhattisgarh,BLRP,-0.068296409725541
Chhattisgarh,BHBP,-0.0765622202327663
Chhattisgarh,SWAP,-0.0798720723908869
Chhattisgarh,SABHP,-0.0866606982990152
Chhattisgarh,CSM,-0.1093393946534329
Chhattisgarh,RP(K),-0.1152227985062351
Chhattisgarh,FDLP,-0.1162174176168467
Chhattisgarh,SUCI(C),-0.13238272057620185
Chhattisgarh,KMSP,-0.137320720170888
Chhattisgarh,BSHSP,-0.1531294804015762
Chhattisgarh,IND,-0.15430280754021294
Chhattisgarh,BKNP,-0.1730351730448899
Chhattisgarh,BYPP,-0.1746850874700832
Chhattisgarh,AVVP,-0.1819859537601886
Chhattisgarh,CPIM,-0.1851374623159772
Chhattisgarh,BHBHP,-0.21670524158924595
Chhattisgarh,BTP,-0.2239334053226153
Chhattisgarh,BMUP,-0.2256761096254273
Chhattisgarh,APOI,-0.34743354880451327
Chhattisgarh,SHS,-0.4825551159927093
Chhattisgarh,PPID,-0.500140263695748
Chhattisgarh,NOTA,-0.5711431542841808
Chhattisgarh,CPI,-0.6437200062912884
Chhattisgarh,PSPL,-0.6582358361157937
Chhattisgarh,SSD,-0.7074317027787386
Chhattisgarh,SDP(MP),-0.8697582464317425
Chhattisgarh,ABSKP,-1.085834850566251
Chhattisgarh,BSP,-1.1476456256325032
Dadra & Nagar Haveli,BTP,-0.4236542820240925
Dadra & Nagar Haveli,NSBHP,-0.5829643738409814
Dadra & Nagar Haveli,BMUP,-0.8020785695260398
Dadra & Nagar Haveli,SHS,-2.010221978762005
Dadra & Nagar Haveli and Daman & Diu,BJP,7.134785801296321
Dadra & Nagar Haveli and Daman & Diu,BHRTADVSIP,4.959919839679359
Dadra & Nagar Haveli and Daman & Diu,INC,3.5609517315394505
Dadra & Nagar Haveli and Daman & Diu,BSP,1.0567408052404599
Dadra & Nagar Haveli and Daman & Diu,NSBHP,0.5897630126609674
Dadra & Nagar Haveli and Daman & Diu,NOTA,0.1906269366109702
Dadra & Nagar Haveli and Daman & Diu,IND,-11.044344961379412
Daman & Diu,BSP,-0.9054636499788496
Disclaimer,,0.0
Goa,RVLTGONP,7.103245498162111
Goa,BSP,0.3540001519962528
Goa,AKBRPRVP,0.310659631762156
Goa,COAP,0.1112048299742519
Goa,NOTA,-0.23390661685984526
Goa,BJP,-0.2570935002394634
Goa,IND,-0.2693683039855473
Goa,SHS,-0.4152387681799446
Goa,RPI(KM),-0.6553468275520964
Goa,AAAP,-3.015018364746554
Goa,INC,-3.2682636164238126
Gujarat,AAAP,34.27780124487378
Gujarat,DHBHP,0.7414071800455503
Gujarat,BHRTADVSIP,0.5857183179507646
Gujarat,APKAWZP,0.5812465623663142
Gujarat,GBLRPBP,0.5715257192278641
Gujarat,MLCNG,0.5554662556862201
Gujarat,VKVIP,0.452655003720392
Gujarat,AKLVJYP,0.360503590641765
Gujarat,SWNTRABYKT,0.3244614125603375
Gujarat,RANP,0.3220999224483909
Gujarat,BBC,0.3100968028757417
Gujarat,HS,0.2848659694476504
Gujarat,AMJNMTP,0.2832530709316949
Gujarat,NIUP,0.26615820826693753
Gujarat,BHYUJEP,0.2553232313615131
Gujarat,GJRTLKTNTP,0.2542812984277595
Gujarat,DBSP,0.2471432147859712
Gujarat,STHSHKRVP,0.2390248002761349
Gujarat,GSNJP,0.2200115061806993
Gujarat,LGP,0.20437268776118037
Gujarat,GSSP,0.19786546555953677
Gujarat,SDPI,0.19171616407139264
Gujarat,SP,0.1739476543422368
Gujarat,RMBP,0.16768941736108656
Gujarat,BJNP,0.15631272069179
Gujarat,HNDSWRJD,0.1436323741710092
Gujarat,SRSMJNP,0.1366927299008269
Gujarat,ISP,0.13255876736784966
Gujarat,NOTA,0.12802420137844023
Gujarat,JSDP,0.1263130453133825
Gujarat,BTJP,0.11122280128644531
Gujarat,GRBKLYNP,0.10935892585692077
Gujarat,SUCI,0.10807686074914305
Gujarat,MAIIJP,0.0848523524872787
Gujarat,SRKRP,0.0805608952628598
Gujarat,ABTP,0.0657603787514213
Gujarat,RTORP,0.05850192827833911
Gujarat,YIPP,0.0575181749456501
Gujarat,STWDRKSKP,0.0542012574361732
Gujarat,BARESP,0.04125186217872019
Gujarat,PAP,0.03945806808774705
Gujarat,RSPS,0.0009604118741929069
Gujarat,IND,-0.04614197511627175
Gujarat,BSCP,-0.0468647984966567
Gujarat,REALDP,-0.0497935253441556
Gujarat,SABHP,-0.0541040715105337
Gujarat,YUS,-0.0557300577023138
Gujarat,LOGAP,-0.0568809361079286
Gujarat,BSDL,-0.057861987866894
Gujarat,PPOI,-0.0617805543234778
Gujarat,RNNBP,-0.0620022048626242
Gujarat,LORP,-0.0631512755214011
Gujarat,SUCI(C),-0.06407812548405134
Gujarat,BMFP,-0.0701927765251794
Gujarat,BAHUMP,-0.0750568189593735
Gujarat,JANSAPP,-0.0779534167676736
Gujarat,STBSP,-0.080095652654504
Gujarat,MANPA,-0.0878122975378781
Gujarat,AINHCP,-0.0897453098462958
Gujarat,RPWP,-0.0905595799074943
Gujarat,BRP,-0.0916873240425976
Gujarat,PPID,-0.0923511620041952
Gujarat,ABJS,-0.0932656601071021
Gujarat,SANVP,-0.09459790147195603
