election_year,election_type,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id,alliance,state,constituency_id,swing,sim_vote_share_raw,sim_vote_share,sim_rank
2024,lok_sabha,Muzaffarpur,RAJ BHUSHAN CHOUDHARY,BJP,619749.0,55.70977832910846,1.0,True,234927.0,BJP,BJP,BJP,RAJ BHUSHAN CHOUDHARY,RAJ BHUSHAN CHOUDHARY,CAND_2024_BIHAR_MUZAFFARPUR_BJP_RAJ_BHUSHAN_CHOUDHARY,NDA,Bihar,BIHAR__MUZAFFARPUR,0.0,55.70977832910846,55.709778329108474,1.0
2024,lok_sabha,Nalanda,KAUSHALENDRA KUMAR,JD(U),559422.0,48.88415853783218,1.0,True,169114.0,JD(U),JD(U),JDU,KAUSHALENDRA KUMAR,KAUSHALENDRA KUMAR,CAND_2024_BIHAR_NALANDA_JDU_KAUSHALENDRA_KUMAR,NDA,Bihar,BIHAR__NALANDA,0.0,48.88415853783218,48.88415853783218,1.0
2024,lok_sabha,Nawada,VIVEK THAKUR,BJP,410608.0,47.20337521698645,1.0,True,67670.0,BJP,BJP,BJP,VIVEK THAKUR,VIVEK THAKUR,CAND_2024_BIHAR_NAWADA_BJP_VIVEK_THAKUR,NDA,Bihar,BIHAR__NAWADA,0.0,47.20337521698645,47.20337521698645,1.0
2024,lok_sabha,Paschim Champaran,DR.SANJAY JAISWAL,BJP,580421.0,53.43316860850481,1.0,True,136568.0,BJP,BJP,BJP,DR.SANJAY JAISWAL,DR.SANJAY JAISWAL,CAND_2024_BIHAR_PASCHIM_CHAMPARAN_BJP_DR_SANJAY_JAISWAL,NDA,Bihar,BIHAR__PASCHIM_CHAMPARAN,0.0,53.43316860850481,53.43316860850481,1.0
2024,lok_sabha,Patliputra,MISHA BHARTI,RJD,613283.0,49.85639367237921,1.0,True,85174.0,RJD,RJD,RJD,MISHA BHARTI,MISHA BHARTI,CAND_2024_BIHAR_PATLIPUTRA_RJD_MISHA_BHARTI,INDIA,Bihar,BIHAR__PATLIPUTRA,0.0,49.85639367237921,49.85639367237923,1.0
2024,lok_sabha,Patna Sahib,RAVI SHANKAR PRASAD,BJP,588270.0,54.69755350089633,1.0,True,153846.0,BJP,BJP,BJP,RAVI SHANKAR PRASAD,RAVI SHANKAR PRASAD,CAND_2024_BIHAR_PATNA_SAHIB_BJP_RAVI_SHANKAR_PRASAD,NDA,Bihar,BIHAR__PATNA_SAHIB,0.0,54.69755350089633,54.69755350089635,1.0
2024,lok_sabha,Purnia,RAJESH RANJAN ALIAS PAPPU YADAV,IND,567556.0,47.46070557698162,1.0,True,23847.0,IND,IND,IND,RAJESH RANJAN ALIAS PAPPU YADAV,RAJESH RANJAN ALIAS PAPPU YADAV,CAND_2024_BIHAR_PURNIA_IND_RAJESH_RANJAN_ALIAS_PAPPU_YADAV,OTHER,Bihar,BIHAR__PURNIA,0.0,47.46070557698162,47.46070557698161,1.0
2024,lok_sabha,Purvi Champaran,RADHA MOHAN SINGH,BJP,542193.0,50.49818941815499,1.0,True,88287.0,BJP,BJP,BJP,RADHA MOHAN SINGH,RADHA MOHAN SINGH,CAND_2024_BIHAR_PURVI_CHAMPARAN_BJP_RADHA_MOHAN_SINGH,NDA,Bihar,BIHAR__PURVI_CHAMPARAN,0.0,50.49818941815499,50.49818941815499,1.0
2024,lok_sabha,Samastipur,SHAMBHAVI,LJPRV,579786.0,52.96822925802491,1.0,True,187251.0,LJPRV,LJPRV,LJPRV,SHAMBHAVI,SHAMBHAVI,CAND_2024_BIHAR_SAMASTIPUR_LJPRV_SHAMBHAVI,UNKNOWN,Bihar,BIHAR__SAMASTIPUR,0.0,52.96822925802491,52.9682292580249,1.0
2024,lok_sabha,Saran,RAJIV PRATAP RUDY,BJP,471752.0,46.18191928012311,1.0,True,13661.0,BJP,BJP,BJP,RAJIV PRATAP RUDY,RAJIV PRATAP RUDY,CAND_2024_BIHAR_SARAN_BJP_RAJIV_PRATAP_RUDY,NDA,Bihar,BIHAR__SARAN,0.0,46.18191928012311,46.181919280123125,1.0
2024,lok_sabha,Sasaram,MANOJ KUMAR,INC,513004.0,46.76106920675432,1.0,True,19157.0,INC,INC,INC,MANOJ KUMAR,MANOJ KUMAR,CAND_2024_BIHAR_SASARAM_INC_MANOJ_KUMAR,INDIA,Bihar,BIHAR__SASARAM,0.0,46.76106920675432,46.76106920675433,1.0
2024,lok_sabha,Sheohar,LOVELY ANAND,JD(U),476612.0,45.15072915739076,1.0,True,29143.0,JD(U),JD(U),JDU,LOVELY ANAND,LOVELY ANAND,CAND_2024_BIHAR_SHEOHAR_JDU_LOVELY_ANAND,NDA,Bihar,BIHAR__SHEOHAR,0.0,45.15072915739076,45.15072915739076,1.0
2024,lok_sabha,Sitamarhi,DEVESH CHANDRA THAKUR,JD(U),515719.0,47.14102114092242,1.0,True,51356.0,JD(U),JD(U),JDU,DEVESH CHANDRA THAKUR,DEVESH CHANDRA THAKUR,CAND_2024_BIHAR_SITAMARHI_JDU_DEVESH_CHANDRA_THAKUR,NDA,Bihar,BIHAR__SITAMARHI,0.0,47.14102114092242,47.14102114092242,1.0
2024,lok_sabha,Siwan,VIJAYLAKSHMI DEVI,JD(U),386508.0,38.727558019995634,1.0,True,92857.0,JD(U),JD(U),JDU,VIJAYLAKSHMI DEVI,VIJAYLAKSHMI DEVI,CAND_2024_BIHAR_SIWAN_JDU_VIJAYLAKSHMI_DEVI,NDA,Bihar,BIHAR__SIWAN,0.0,38.727558019995634,38.72755801999564,1.0
2024,lok_sabha,Supaul,DILESHWAR KAMAIT,JD(U),595038.0,48.33329813485997,1.0,True,169803.0,JD(U),JD(U),JDU,DILESHWAR KAMAIT,DILESHWAR KAMAIT,CAND_2024_BIHAR_SUPAUL_JDU_DILESHWAR_KAMAIT,NDA,Bihar,BIHAR__SUPAUL,0.0,48.33329813485997,48.33329813485997,1.0
2024,lok_sabha,Ujiarpur,NITYANAND RAI,BJP,515965.0,49.513563414287745,1.0,True,60102.0,BJP,BJP,BJP,NITYANAND RAI,NITYANAND RAI,CAND_2024_BIHAR_UJIARPUR_BJP_NITYANAND_RAI,NDA,Bihar,BIHAR__UJIARPUR,0.0,49.513563414287745,49.513563414287745,1.0
2024,lok_sabha,Vaishali,VEENA DEVI,LJPRV,567043.0,48.38003173898947,1.0,True,89634.0,LJPRV,LJPRV,LJPRV,VEENA DEVI,VEENA DEVI,CAND_2024_BIHAR_VAISHALI_LJPRV_VEENA_DEVI,UNKNOWN,Bihar,BIHAR__VAISHALI,0.0,48.38003173898947,48.38003173898948,1.0
2024,lok_sabha,Valmiki Nagar,SUNIL KUMAR,JD(U),523422.0,47.50478748990316,1.0,True,98675.0,JD(U),JD(U),JDU,SUNIL KUMAR,SUNIL KUMAR,CAND_2024_BIHAR_VALMIKI_NAGAR_JDU_SUNIL_KUMAR,NDA,Bihar,BIHAR__VALMIKI_NAGAR,0.0,47.50478748990316,47.50478748990316,1.0
2024,lok_sabha,Chandigarh,MANISH TEWARI,INC,216657.0,48.223693728785264,1.0,True,2504.0,INC,INC,INC,MANISH TEWARI,MANISH TEWARI,CAND_2024_CHANDIGARH_CHANDIGARH_INC_MANISH_TEWARI,INDIA,Chandigarh,CHANDIGARH__CHANDIGARH,0.0,48.223693728785264,48.22369372878526,1.0
2024,lok_sabha,BASTAR,MAHESH KASHYAP,BJP,458398.0,45.50330307376947,1.0,True,55245.0,BJP,BJP,BJP,MAHESH KASHYAP,MAHESH KASHYAP,CAND_2024_CHHATTISGARH_BASTAR_BJP_MAHESH_KASHYAP,NDA,Chhattisgarh,CHHATTISGARH__BASTAR,0.0,45.50330307376947,45.503303073769466,1.0
2024,lok_sabha,BILASPUR,TOKHAN SAHU,BJP,724937.0,53.25133139897895,1.0,True,164558.0,BJP,BJP,BJP,TOKHAN SAHU,TOKHAN SAHU,CAND_2024_CHHATTISGARH_BILASPUR_BJP_TOKHAN_SAHU,NDA,Chhattisgarh,CHHATTISGARH__BILASPUR,0.0,53.25133139897895,53.25133139897893,1.0
2024,lok_sabha,DURG,VIJAY BAGHEL,BJP,956497.0,61.9979945384554,1.0,True,438226.0,BJP,BJP,BJP,VIJAY BAGHEL,VIJAY BAGHEL,CAND_2024_CHHATTISGARH_DURG_BJP_VIJAY_BAGHEL,NDA,Chhattisgarh,CHHATTISGARH__DURG,0.0,61.9979945384554,61.997994538455416,1.0
2024,lok_sabha,JANJGIR-CHAMPA,KAMLESH JANGDE,BJP,678199.0,48.71279377118888,1.0,True,60000.0,BJP,BJP,BJP,KAMLESH JANGDE,KAMLESH JANGDE,CAND_2024_CHHATTISGARH_JANJGIR_CHAMPA_BJP_KAMLESH_JANGDE,NDA,Chhattisgarh,CHHATTISGARH__JANJGIR-CHAMPA,0.0,48.71279377118888,48.71279377118888,1.0
2024,lok_sabha,KANKER,BHOJRAJ NAG,BJP,597624.0,47.22698784364828,1.0,True,1884.0,BJP,BJP,BJP,BHOJRAJ NAG,BHOJRAJ NAG,CAND_2024_CHHATTISGARH_KANKER_BJP_BHOJRAJ_NAG,NDA,Chhattisgarh,CHHATTISGARH__KANKER,0.0,47.22698784364828,47.226987843648274,1.0
2024,lok_sabha,KORBA,JYOTSNA CHARANDAS MAHANT,INC,570182.0,46.53357958333911,1.0,True,43283.0,INC,INC,INC,JYOTSNA CHARANDAS MAHANT,JYOTSNA CHARANDAS MAHANT,CAND_2024_CHHATTISGARH_KORBA_INC_JYOTSNA_CHARANDAS_MAHANT,INDIA,Chhattisgarh,CHHATTISGARH__KORBA,0.0,46.53357958333911,46.53357958333911,1.0
2024,lok_sabha,MAHASAMUND,ROOP KUMARI CHOUDHARY,BJP,703659.0,53.06308819980695,1.0,True,145456.0,BJP,BJP,BJP,ROOP KUMARI CHOUDHARY,ROOP KUMARI CHOUDHARY,CAND_2024_CHHATTISGARH_MAHASAMUND_BJP_ROOP_KUMARI_CHOUDHARY,NDA,Chhattisgarh,CHHATTISGARH__MAHASAMUND,0.0,53.06308819980695,53.06308819980695,1.0
2024,lok_sabha,RAIGARH,RADHESHYAM RATHIYA,BJP,808275.0,55.629351016714104,1.0,True,240391.0,BJP,BJP,BJP,RADHESHYAM RATHIYA,RADHESHYAM RATHIYA,CAND_2024_CHHATTISGARH_RAIGARH_BJP_RADHESHYAM_RATHIYA,NDA,Chhattisgarh,CHHATTISGARH__RAIGARH,0.0,55.629351016714104,55.62935101671411,1.0
2024,lok_sabha,RAIPUR,BRIJMOHAN AGRAWAL,BJP,1050351.0,66.19490721629994,1.0,True,575285.0,BJP,BJP,BJP,BRIJMOHAN AGRAWAL,BRIJMOHAN AGRAWAL,CAND_2024_CHHATTISGARH_RAIPUR_BJP_BRIJMOHAN_AGRAWAL,NDA,Chhattisgarh,CHHATTISGARH__RAIPUR,0.0,66.19490721629994,66.19490721629994,1.0
2024,lok_sabha,RAJNANDGAON,SANTOSH PANDEY,BJP,712057.0,49.264379792428144,1.0,True,44411.0,BJP,BJP,BJP,SANTOSH PANDEY,SANTOSH PANDEY,CAND_2024_CHHATTISGARH_RAJNANDGAON_BJP_SANTOSH_PANDEY,NDA,Chhattisgarh,CHHATTISGARH__RAJNANDGAON,0.0,49.264379792428144,49.264379792428144,1.0
2024,lok_sabha,SURGUJA,CHINTAMANI MAHARAJ,BJP,713200.0,49.00812152255013,1.0,True,64822.0,BJP,BJP,BJP,CHINTAMANI MAHARAJ,CHINTAMANI MAHARAJ,CAND_2024_CHHATTISGARH_SURGUJA_BJP_CHINTAMANI_MAHARAJ,NDA,Chhattisgarh,CHHATTISGARH__SURGUJA,0.0,49.00812152255013,49.00812152255012,1.0
2024,lok_sabha,Dadar & Nagar Haveli,DELKAR KALABEN MOHANBHAI,BJP,121074.0,58.89156954686071,1.0,True,57584.0,BJP,BJP,BJP,DELKAR KALABEN MOHANBHAI,DELKAR KALABEN MOHANBHAI,CAND_2024_DADRA_NAGAR_HAVELI_AND_DAMAN_DIU_DADAR_NAGAR_HAVELI_BJP_DELKAR_KALABEN_MOHANBHAI,NDA,Dadra & Nagar Haveli and Daman & Diu,DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DADAR_&_NAGAR_HAVELI,0.0,58.89156954686071,58.8915695468607,1.0
2024,lok_sabha,Daman & Diu,PATEL UMESHBHAI BABUBHAI,IND,42523.0,46.01558272914187,1.0,True,6225.0,IND,IND,IND,PATEL UMESHBHAI BABUBHAI,PATEL UMESHBHAI BABUBHAI,CAND_2024_DADRA_NAGAR_HAVELI_AND_DAMAN_DIU_DAMAN_DIU_IND_PATEL_UMESHBHAI_BABUBHAI,OTHER,Dadra & Nagar Haveli and Daman & Diu,DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DAMAN_&_DIU,0.0,46.01558272914187,46.01558272914187,1.0
2024,lok_sabha,North Goa,SHRIPAD YESSO NAIK,BJP,257786.0,56.436718698688615,1.0,True,116252.0,BJP,BJP,BJP,SHRIPAD YESSO NAIK,SHRIPAD YESSO NAIK,CAND_2024_GOA_NORTH_GOA_BJP_SHRIPAD_YESSO_NAIK,NDA,Goa,GOA__NORTH_GOA,0.0,56.436718698688615,56.436718698688615,1.0
2024,lok_sabha,South Goa,CAPTAIN VIRIATO FERNANDES,INC,217836.0,48.35212643167895,1.0,True,13535.0,INC,INC,INC,CAPTAIN VIRIATO FERNANDES,CAPTAIN VIRIATO FERNANDES,CAND_2024_GOA_SOUTH_GOA_INC_CAPTAIN_VIRIATO_FERNANDES,INDIA,Goa,GOA__SOUTH_GOA,0.0,48.35212643167895,48.35212643167894,1.0
2024,lok_sabha,Ahmedabad East,HASMUKHBHAI PATEL (H.S.PATEL),BJP,770459.0,68.28258174183468,1.0,True,461755.0,BJP,BJP,BJP,HASMUKHBHAI PATEL (H.S.PATEL),HASMUKHBHAI PATEL H.S.PATEL,CAND_2024_GUJARAT_AHMEDABAD_EAST_BJP_HASMUKHBHAI_PATEL_H_S_PATEL,NDA,Gujarat,GUJARAT__AHMEDABAD_EAST,0.0,68.28258174183468,68.28258174183468,1.0
2024,lok_sabha,Ahmedabad West,DINESHBHAI MAKWANA (ADVOCATE),BJP,611704.0,63.2810770437161,1.0,True,286437.0,BJP,BJP,BJP,DINESHBHAI MAKWANA (ADVOCATE),DINESHBHAI MAKWANA ADVOCATE,CAND_2024_GUJARAT_AHMEDABAD_WEST_BJP_DINESHBHAI_MAKWANA_ADVOCATE,NDA,Gujarat,GUJARAT__AHMEDABAD_WEST,0.0,63.2810770437161,63.28107704371612,1.0
2024,lok_sabha,Amreli,BHARATBHAI MANUBHAI SUTARIYA,BJP,580872.0,66.27735827097781,1.0,True,321068.0,BJP,BJP,BJP,BHARATBHAI MANUBHAI SUTARIYA,BHARATBHAI MANUBHAI SUTARIYA,CAND_2024_GUJARAT_AMRELI_BJP_BHARATBHAI_MANUBHAI_SUTARIYA,NDA,Gujarat,GUJARAT__AMRELI,0.0,66.27735827097781,66.27735827097781,1.0
2024,lok_sabha,Anand,MITESH PATEL (BAKABHAI),BJP,612484.0,52.44009044760606,1.0,True,89939.0,BJP,BJP,BJP,MITESH PATEL (BAKABHAI),MITESH PATEL BAKABHAI,CAND_2024_GUJARAT_ANAND_BJP_MITESH_PATEL_BAKABHAI,NDA,Gujarat,GUJARAT__ANAND,0.0,52.44009044760606,52.44009044760606,1.0
2024,lok_sabha,Banaskantha,GENIBEN NAGAJI THAKOR,INC,671883.0,48.83214877792984,1.0,True,30406.0,INC,INC,INC,GENIBEN NAGAJI THAKOR,GENIBEN NAGAJI THAKOR,CAND_2024_GUJARAT_BANASKANTHA_INC_GENIBEN_NAGAJI_THAKOR,INDIA,Gujarat,GUJARAT__BANASKANTHA,0.0,48.83214877792984,48.83214877792984,1.0
2024,lok_sabha,Bardoli,PARBHUBHAI NAGARBHAI VASAVA,BJP,763950.0,57.03958612234597,1.0,True,230253.0,BJP,BJP,BJP,PARBHUBHAI NAGARBHAI VASAVA,PARBHUBHAI NAGARBHAI VASAVA,CAND_2024_GUJARAT_BARDOLI_BJP_PARBHUBHAI_NAGARBHAI_VASAVA,NDA,Gujarat,GUJARAT__BARDOLI,0.0,57.03958612234597,57.03958612234599,1.0
2024,lok_sabha,Bharuch,MANSUKHBHAI DHANJIBHAI VASAVA,BJP,608157.0,50.72354132400972,1.0,True,85696.0,BJP,BJP,BJP,MANSUKHBHAI DHANJIBHAI VASAVA,MANSUKHBHAI DHANJIBHAI VASAVA,CAND_2024_GUJARAT_BHARUCH_BJP_MANSUKHBHAI_DHANJIBHAI_VASAVA,NDA,Gujarat,GUJARAT__BHARUCH,0.0,50.72354132400972,50.72354132400972,1.0
2024,lok_sabha,Bhavnagar,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),BJP,716883.0,68.45503193179735,1.0,True,455289.0,BJP,BJP,BJP,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),NIMUBEN JAYANTIBHAI BAMBHANIYA NIMUBEN BAMBHANIYA,CAND_2024_GUJARAT_BHAVNAGAR_BJP_NIMUBEN_JAYANTIBHAI_BAMBHANIYA_NIMUBEN_BAMBHANIYA,NDA,Gujarat,GUJARAT__BHAVNAGAR,0.0,68.45503193179735,68.45503193179734,1.0
2024,lok_sabha,Chhota Udaipur,JASHUBHAI BHILUBHAI RATHVA,BJP,796589.0,62.83640144227546,1.0,True,398777.0,BJP,BJP,BJP,JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CAND_2024_GUJARAT_CHHOTA_UDAIPUR_BJP_JASHUBHAI_BHILUBHAI_RATHVA,NDA,Gujarat,GUJARAT__CHHOTA_UDAIPUR,0.0,62.83640144227546,62.83640144227546,1.0
2024,lok_sabha,Dahod,JASWANTSINH SUMANBHAI BHABHOR,BJP,688715.0,61.58621972397241,1.0,True,333677.0,BJP,BJP,BJP,JASWANTSINH SUMANBHAI BHABHOR,JASWANTSINH SUMANBHAI BHABHOR,CAND_2024_GUJARAT_DAHOD_BJP_JASWANTSINH_SUMANBHAI_BHABHOR,NDA,Gujarat,GUJARAT__DAHOD,0.0,61.58621972397241,61.58621972397241,1.0
2024,lok_sabha,Gandhinagar,AMIT SHAH,BJP,1010972.0,76.48437511820984,1.0,True,744716.0,BJP,BJP,BJP,AMIT SHAH,AMIT SHAH,CAND_2024_GUJARAT_GANDHINAGAR_BJP_AMIT_SHAH,NDA,Gujarat,GUJARAT__GANDHINAGAR,0.0,76.48437511820984,76.48437511820985,1.0
2024,lok_sabha,Jamnagar,POONAMBEN HEMATBHAI MAADAM,BJP,620049.0,58.98291057660752,1.0,True,238008.0,BJP,BJP,BJP,POONAMBEN HEMATBHAI MAADAM,POONAMBEN HEMATBHAI MAADAM,CAND_2024_GUJARAT_JAMNAGAR_BJP_POONAMBEN_HEMATBHAI_MAADAM,NDA,Gujarat,GUJARAT__JAMNAGAR,0.0,58.98291057660752,58.98291057660753,1.0
2024,lok_sabha,Junagadh,CHUDASAMA RAJESHBHAI NARANBHAI,BJP,584049.0,54.673284324967966,1.0,True,135494.0,BJP,BJP,BJP,CHUDASAMA RAJESHBHAI NARANBHAI,CHUDASAMA RAJESHBHAI NARANBHAI,CAND_2024_GUJARAT_JUNAGADH_BJP_CHUDASAMA_RAJESHBHAI_NARANBHAI,NDA,Gujarat,GUJARAT__JUNAGADH,0.0,54.673284324967966,54.673284324967966,1.0
2024,lok_sabha,Kachchh,CHAVDA VINOD LAKHAMSHI,BJP,659574.0,60.22643328764734,1.0,True,268782.0,BJP,BJP,BJP,CHAVDA VINOD LAKHAMSHI,CHAVDA VINOD LAKHAMSHI,CAND_2024_GUJARAT_KACHCHH_BJP_CHAVDA_VINOD_LAKHAMSHI,NDA,Gujarat,GUJARAT__KACHCHH,0.0,60.22643328764734,60.22643328764735,1.0
2024,lok_sabha,Kheda,DEVUSINH CHAUHAN,BJP,744435.0,63.31047890543676,1.0,True,357758.0,BJP,BJP,BJP,DEVUSINH CHAUHAN,DEVUSINH CHAUHAN,CAND_2024_GUJARAT_KHEDA_BJP_DEVUSINH_CHAUHAN,NDA,Gujarat,GUJARAT__KHEDA,0.0,63.31047890543676,63.31047890543676,1.0
2024,lok_sabha,Mahesana,HARIBHAI PATEL,BJP,686406.0,63.743386820724226,1.0,True,328046.0,BJP,BJP,BJP,HARIBHAI PATEL,HARIBHAI PATEL,CAND_2024_GUJARAT_MAHESANA_BJP_HARIBHAI_PATEL,NDA,Gujarat,GUJARAT__MAHESANA,0.0,63.743386820724226,63.743386820724226,1.0
2024,lok_sabha,Navsari,C R PATIL,BJP,1031065.0,77.04772622655834,1.0,True,773551.0,BJP,BJP,BJP,C R PATIL,C R PATIL,CAND_2024_GUJARAT_NAVSARI_BJP_C_R_PATIL,NDA,Gujarat,GUJARAT__NAVSARI,0.0,77.04772622655834,77.04772622655834,1.0
2024,lok_sabha,Panchmahal,RAJPALSINH MAHENDRASINH JADAV,BJP,794579.0,70.22369480431676,1.0,True,509342.0,BJP,BJP,BJP,RAJPALSINH MAHENDRASINH JADAV,RAJPALSINH MAHENDRASINH JADAV,CAND_2024_GUJARAT_PANCHMAHAL_BJP_RAJPALSINH_MAHENDRASINH_JADAV,NDA,Gujarat,GUJARAT__PANCHMAHAL,0.0,70.22369480431676,70.22369480431676,1.0
2024,lok_sabha,Patan,DABHI BHARATSINHJI SHANKARJI,BJP,591947.0,49.613158721843895,1.0,True,31876.0,BJP,BJP,BJP,DABHI BHARATSINHJI SHANKARJI,DABHI BHARATSINHJI SHANKARJI,CAND_2024_GUJARAT_PATAN_BJP_DABHI_BHARATSINHJI_SHANKARJI,NDA,Gujarat,GUJARAT__PATAN,0.0,49.613158721843895,49.61315872184389,1.0
2024,lok_sabha,Porbandar,DR. MANSUKH MANDAVIYA,BJP,633514.0,68.14982949472348,1.0,True,383612.0,BJP,BJP,BJP,DR. MANSUKH MANDAVIYA,DR. MANSUKH MANDAVIYA,CAND_2024_GUJARAT_PORBANDAR_BJP_DR_MANSUKH_MANDAVIYA,NDA,Gujarat,GUJARAT__PORBANDAR,0.0,68.14982949472348,68.14982949472348,1.0
2024,lok_sabha,Rajkot,PARSHOTTAMBHAI RUPALA,BJP,857984.0,67.36990220974259,1.0,True,484260.0,BJP,BJP,BJP,PARSHOTTAMBHAI RUPALA,PARSHOTTAMBHAI RUPALA,CAND_2024_GUJARAT_RAJKOT_BJP_PARSHOTTAMBHAI_RUPALA,NDA,Gujarat,GUJARAT__RAJKOT,0.0,67.36990220974259,67.36990220974259,1.0
2024,lok_sabha,Sabarkantha,SHOBHANABEN MAHENDRASINH BARAIYA,BJP,677318.0,53.359099639345246,1.0,True,155682.0,BJP,BJP,BJP,SHOBHANABEN MAHENDRASINH BARAIYA,SHOBHANABEN MAHENDRASINH BARAIYA,CAND_2024_GUJARAT_SABARKANTHA_BJP_SHOBHANABEN_MAHENDRASINH_BARAIYA,NDA,Gujarat,GUJARAT__SABARKANTHA,0.0,53.359099639345246,53.359099639345246,1.0
2024,lok_sabha,Surendranagar,CHANDUBHAI CHHAGANBHAI SHIHORA,BJP,669749.0,59.19768565208591,1.0,True,261617.0,BJP,BJP,BJP,CHANDUBHAI CHHAGANBHAI SHIHORA,CHANDUBHAI CHHAGANBHAI SHIHORA,CAND_2024_GUJARAT_SURENDRANAGAR_BJP_CHANDUBHAI_CHHAGANBHAI_SHIHORA,NDA,Gujarat,GUJARAT__SURENDRANAGAR,0.0,59.19768565208591,59.197685652085916,1.0
2024,lok_sabha,Vadodara,DR. HEMANG JOSHI,BJP,873189.0,72.0364410645886,1.0,True,582126.0,BJP,BJP,BJP,DR. HEMANG JOSHI,DR. HEMANG JOSHI,CAND_2024_GUJARAT_VADODARA_BJP_DR_HEMANG_JOSHI,NDA,Gujarat,GUJARAT__VADODARA,0.0,72.0364410645886,72.0364410645886,1.0
2024,lok_sabha,Valsad,DHAVAL LAXMANBHAI PATEL,BJP,764226.0,56.134848330151584,1.0,True,210704.0,BJP,BJP,BJP,DHAVAL LAXMANBHAI PATEL,DHAVAL LAXMANBHAI PATEL,CAND_2024_GUJARAT_VALSAD_BJP_DHAVAL_LAXMANBHAI_PATEL,NDA,Gujarat,GUJARAT__VALSAD,0.0,56.134848330151584,56.134848330151584,1.0
2024,lok_sabha,AMBALA,VARUN CHAUDHRY,INC,663657.0,49.279435547945305,1.0,True,49036.0,INC,INC,INC,VARUN CHAUDHRY,VARUN CHAUDHRY,CAND_2024_HARYANA_AMBALA_INC_VARUN_CHAUDHRY,INDIA,Haryana,HARYANA__AMBALA,0.0,49.279435547945305,49.2794355479453,1.0
2024,lok_sabha,BHIWANI-MAHENDRAGARH,DHARAMBIR SINGH,BJP,588664.0,49.7436612458224,1.0,True,41510.0,BJP,BJP,BJP,DHARAMBIR SINGH,DHARAMBIR SINGH,CAND_2024_HARYANA_BHIWANI_MAHENDRAGARH_BJP_DHARAMBIR_SINGH,NDA,Haryana,HARYANA__BHIWANI-MAHENDRAGARH,0.0,49.7436612458224,49.74366124582241,1.0
2024,lok_sabha,FARIDABAD,KRISHAN PAL,BJP,788569.0,53.595949764905306,1.0,True,172914.0,BJP,BJP,BJP,KRISHAN PAL,KRISHAN PAL,CAND_2024_HARYANA_FARIDABAD_BJP_KRISHAN_PAL,NDA,Haryana,HARYANA__FARIDABAD,0.0,53.595949764905306,53.595949764905306,1.0
2024,lok_sabha,GURGAON,RAO INDERJIT SINGH,BJP,808336.0,50.48212876085414,1.0,True,75079.0,BJP,BJP,BJP,RAO INDERJIT SINGH,RAO INDERJIT SINGH,CAND_2024_HARYANA_GURGAON_BJP_RAO_INDERJIT_SINGH,NDA,Haryana,HARYANA__GURGAON,0.0,50.48212876085414,50.48212876085414,1.0
2024,lok_sabha,HISAR,JAI PARKASH (J P) S/O HARIKESH,INC,570424.0,48.58331594434958,1.0,True,63381.0,INC,INC,INC,JAI PARKASH (J P) S/O HARIKESH,JAI PARKASH J P SO HARIKESH,CAND_2024_HARYANA_HISAR_INC_JAI_PARKASH_J_P_SO_HARIKESH,INDIA,Haryana,HARYANA__HISAR,0.0,48.58331594434958,48.58331594434958,1.0
2024,lok_sabha,KARNAL,MANOHAR LAL,BJP,739285.0,54.92899876067322,1.0,True,232577.0,BJP,BJP,BJP,MANOHAR LAL,MANOHAR LAL,CAND_2024_HARYANA_KARNAL_BJP_MANOHAR_LAL,NDA,Haryana,HARYANA__KARNAL,0.0,54.92899876067322,54.92899876067322,1.0
2024,lok_sabha,KURUKSHETRA,NAVEEN JINDAL,BJP,542175.0,44.96123966722836,1.0,True,29021.0,BJP,BJP,BJP,NAVEEN JINDAL,NAVEEN JINDAL,CAND_2024_HARYANA_KURUKSHETRA_BJP_NAVEEN_JINDAL,NDA,Haryana,HARYANA__KURUKSHETRA,0.0,44.96123966722836,44.96123966722836,1.0
2024,lok_sabha,ROHTAK,DEEPENDER SINGH HOODA,INC,783578.0,62.76426853864725,1.0,True,345298.0,INC,INC,INC,DEEPENDER SINGH HOODA,DEEPENDER SINGH HOODA,CAND_2024_HARYANA_ROHTAK_INC_DEEPENDER_SINGH_HOODA,INDIA,Haryana,HARYANA__ROHTAK,0.0,62.76426853864725,62.76426853864723,1.0
2024,lok_sabha,SIRSA,SELJA,INC,733823.0,54.17139119701883,1.0,True,268497.0,INC,INC,INC,SELJA,SELJA,CAND_2024_HARYANA_SIRSA_INC_SELJA,INDIA,Haryana,HARYANA__SIRSA,0.0,54.17139119701883,54.17139119701883,1.0
