election_year,election_type,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id,alliance,state,constituency_id,swing,sim_vote_share_raw,sim_vote_share,sim_rank
2024,lok_sabha,Amalapuram,GUDE VENKATESWARULU,IND,1745.0,0.1341166668972397,9.0,False,,IND,IND,IND,GUDE VENKATESWARULU,GUDE VENKATESWARULU,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_IND_GUDE_VENKATESWARULU,OTHER,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.1341166668972397,0.1341166668972397,9.0
2024,lok_sabha,Amalapuram,RAMESH JILLELLA,JJSP,872.0,0.0670199046042367,10.0,False,,JJSP,JJSP,JJSP,RAMESH JILLELLA,RAMESH JILLELLA,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_JJSP_RAMESH_JILLELLA,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0670199046042367,0.0670199046042367,10.0
2024,lok_sabha,Amalapuram,YALANGI RAMESH,JRBP,740.0,0.0568746896870816,11.0,False,,JRBP,JRBP,JRBP,YALANGI RAMESH,YALANGI RAMESH,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_JRBP_YALANGI_RAMESH,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0568746896870816,0.0568746896870816,11.0
2024,lok_sabha,Amalapuram,GIDDI JNANA PRAKASA RAO,RPI,726.0,0.055798682044353,12.0,False,,RPI,RPI,RPI,GIDDI JNANA PRAKASA RAO,GIDDI JNANA PRAKASA RAO,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_RPI_GIDDI_JNANA_PRAKASA_RAO,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.055798682044353,0.05579868204435301,12.0
2024,lok_sabha,Amalapuram,MATHA KRISHNA,PPOI,719.0,0.0552606782229887,13.0,False,,PPOI,PPOI,PPOI,MATHA KRISHNA,MATHA KRISHNA,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_PPOI_MATHA_KRISHNA,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0552606782229887,0.0552606782229887,13.0
2024,lok_sabha,Amalapuram,YADLA RAJESH,LBCP,635.0,0.0488046323666173,14.0,False,,LBCP,LBCP,LBCP,YADLA RAJESH,YADLA RAJESH,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_LBCP_YADLA_RAJESH,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0488046323666173,0.0488046323666173,14.0
2024,lok_sabha,Amalapuram,KAPA KALYAN,RPPRINAT,581.0,0.0446543171732356,15.0,False,,RPPRINAT,RPPRINAT,RPPRINAT,KAPA KALYAN,KAPA KALYAN,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_RPPRINAT_KAPA_KALYAN,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0446543171732356,0.0446543171732356,15.0
2024,lok_sabha,Amalapuram,PATHURI RAMESH,PPID,505.0,0.0388131328269948,16.0,False,,PPID,PPID,PPID,PATHURI RAMESH,PATHURI RAMESH,CAND_2024_ANDHRA_PRADESH_AMALAPURAM_PPID_PATHURI_RAMESH,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__AMALAPURAM,0.0,0.0388131328269948,0.0388131328269948,16.0
2024,lok_sabha,Anakapalle,C.M.RAMESH,BJP,762069.0,57.50023390365584,1.0,True,296530.0,BJP,BJP,BJP,C.M.RAMESH,C.M.RAMESH,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_BJP_C_M_RAMESH,NDA,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,57.50023390365584,57.50023390365584,1.0
2024,lok_sabha,Anakapalle,BUDI MUTYALA NAIDU,YSRCP,465539.0,35.12621743080224,2.0,False,,YSRCP,YSRCP,YSRCP,BUDI MUTYALA NAIDU,BUDI MUTYALA NAIDU,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_YSRCP_BUDI_MUTYALA_NAIDU,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,35.12621743080224,35.12621743080224,2.0
