election_year,election_type,constituency_id,state,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Janak Raj Atwal,BSP,25107.0,1.8333155651098296,5.0,False,,BSP,BSP,BSP,Janak Raj Atwal,JANAK RAJ ATWAL,CAND_2019_HARYANA_SIRSA_BSP_JANAK_RAJ_ATWAL
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Rajender Sirsa,IND,6448.0,0.4708335828186633,6.0,False,,IND,IND,IND,Rajender Sirsa,RAJENDER SIRSA,CAND_2019_HARYANA_SIRSA_IND_RAJENDER_SIRSA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,NOTA,NOTA,4339.0,0.3168341991082786,7.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2019_HARYANA_SIRSA_NOTA_NOTA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Kashmir Chand Oad,IND,4056.0,0.2961695117730302,8.0,False,,IND,IND,IND,Kashmir Chand Oad,KASHMIR CHAND OAD,CAND_2019_HARYANA_SIRSA_IND_KASHMIR_CHAND_OAD
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Vinod Kumar Sirkiband (Gihara),IND,3839.0,0.2803241508127866,9.0,False,,IND,IND,IND,Vinod Kumar Sirkiband (Gihara),VINOD KUMAR SIRKIBAND GIHARA,CAND_2019_HARYANA_SIRSA_IND_VINOD_KUMAR_SIRKIBAND_GIHARA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Ankur Gill,SHS,3749.0,0.2737523421195981,10.0,False,,SHS,SHS,SHS,Ankur Gill,ANKUR GILL,CAND_2019_HARYANA_SIRSA_SHS_ANKUR_GILL
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Dr. Rajesh Mehandia,PPID,3038.0,0.2218350534434086,11.0,False,,PPID,PPID,PPID,Dr. Rajesh Mehandia,DR. RAJESH MEHANDIA,CAND_2019_HARYANA_SIRSA_PPID_DR_RAJESH_MEHANDIA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Surajmal Athwal,IND,2403.0,0.175467292108134,12.0,False,,IND,IND,IND,Surajmal Athwal,SURAJMAL ATHWAL,CAND_2019_HARYANA_SIRSA_IND_SURAJMAL_ATHWAL
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Hira Singh Hanspur,PSPL,1951.0,0.1424622084490093,13.0,False,,PSPL,PSPL,PSPL,Hira Singh Hanspur,HIRA SINGH HANSPUR,CAND_2019_HARYANA_SIRSA_PSPL_HIRA_SINGH_HANSPUR
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Angrej Singh Alahi,RasLP,1938.0,0.1415129471933265,14.0,False,,RasLP,RASLP,RASLP,Angrej Singh Alahi,ANGREJ SINGH ALAHI,CAND_2019_HARYANA_SIRSA_RASLP_ANGREJ_SINGH_ALAHI
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Rajesh Chaubara,RMPOI,1851.0,0.1351601987899109,15.0,False,,RMPOI,RMPOI,RMPOI,Rajesh Chaubara,RAJESH CHAUBARA,CAND_2019_HARYANA_SIRSA_RMPOI_RAJESH_CHAUBARA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Deepak,IND,1543.0,0.1126700090398879,16.0,False,,IND,IND,IND,Deepak,DEEPAK,CAND_2019_HARYANA_SIRSA_IND_DEEPAK
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Jaswant,BSCP,1536.0,0.112158868363751,17.0,False,,BSCP,BSCP,BSCP,Jaswant,JASWANT,CAND_2019_HARYANA_SIRSA_BSCP_JASWANT
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Brij Pal Balmiki,BMUP,1514.0,0.1105524262387494,18.0,False,,BMUP,BMUP,BMUP,Brij Pal Balmiki,BRIJ PAL BALMIKI,CAND_2019_HARYANA_SIRSA_BMUP_BRIJ_PAL_BALMIKI
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Dalip Luna,IND,1319.0,0.0963135074035076,19.0,False,,IND,IND,IND,Dalip Luna,DALIP LUNA,CAND_2019_HARYANA_SIRSA_IND_DALIP_LUNA
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Surender Kumar,IND,1186.0,0.0866018345569067,20.0,False,,IND,IND,IND,Surender Kumar,SURENDER KUMAR,CAND_2019_HARYANA_SIRSA_IND_SURENDER_KUMAR
2019,lok_sabha,HARYANA__SIRSA,Haryana,Sirsa,Virender Singh,IND,878.0,0.0641116448068837,21.0,False,,IND,IND,IND,Virender Singh,VIRENDER SINGH,CAND_2019_HARYANA_SIRSA_IND_VIRENDER_SINGH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,RAMESH CHANDER KAUSHIK,BJP,587664.0,52.02721126980023,1.0,True,164864.0,BJP,BJP,BJP,RAMESH CHANDER KAUSHIK,RAMESH CHANDER KAUSHIK,CAND_2019_HARYANA_SONIPAT_BJP_RAMESH_CHANDER_KAUSHIK
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,BHUPINDER SINGH HOODA,INC,422800.0,37.431431778825214,2.0,False,,INC,INC,INC,BHUPINDER SINGH HOODA,BHUPINDER SINGH HOODA,CAND_2019_HARYANA_SONIPAT_INC_BHUPINDER_SINGH_HOODA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,DIGVIJAY SINGH CHAUTALA,JNJP,51162.0,4.5294865484112,3.0,False,,JNJP,JNJP,JNJP,DIGVIJAY SINGH CHAUTALA,DIGVIJAY SINGH CHAUTALA,CAND_2019_HARYANA_SONIPAT_JNJP_DIGVIJAY_SINGH_CHAUTALA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,RAJ BALA SAINI,LTSP,35046.0,3.1027009416289224,4.0,False,,LTSP,LTSP,LTSP,RAJ BALA SAINI,RAJ BALA SAINI,CAND_2019_HARYANA_SONIPAT_LTSP_RAJ_BALA_SAINI
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SURENDER KUMAR CHHIKARA,INLD,9149.0,0.8099814790550423,5.0,False,,INLD,INLD,INLD,SURENDER KUMAR CHHIKARA,SURENDER KUMAR CHHIKARA,CAND_2019_HARYANA_SONIPAT_INLD_SURENDER_KUMAR_CHHIKARA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SATISH RAJ DESWAL,IND,4926.0,0.436109822475149,6.0,False,,IND,IND,IND,SATISH RAJ DESWAL,SATISH RAJ DESWAL,CAND_2019_HARYANA_SONIPAT_IND_SATISH_RAJ_DESWAL
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,NOTA,NOTA,2464.0,0.2181434434792462,7.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2019_HARYANA_SONIPAT_NOTA_NOTA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,ANIL KUMAR,IND,1975.0,0.1748511773017497,8.0,False,,IND,IND,IND,ANIL KUMAR,ANIL KUMAR,CAND_2019_HARYANA_SONIPAT_IND_ANIL_KUMAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,RAMDIYA,SNP,1709.0,0.1513016010170584,9.0,False,,SNP,SNP,SNP,RAMDIYA,RAMDIYA,CAND_2019_HARYANA_SONIPAT_SNP_RAMDIYA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,MASTER RAMESH KHATRI LAMBARDAR,IND,1701.0,0.1505933430836842,10.0,False,,IND,IND,IND,MASTER RAMESH KHATRI LAMBARDAR,MASTER RAMESH KHATRI LAMBARDAR,CAND_2019_HARYANA_SONIPAT_IND_MASTER_RAMESH_KHATRI_LAMBARDAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SUDHIR KUMAR,BHAPRAP,1589.0,0.1406777320164457,11.0,False,,BHAPRAP,BHAPRAP,BHAPRAP,SUDHIR KUMAR,SUDHIR KUMAR,CAND_2019_HARYANA_SONIPAT_BHAPRAP_SUDHIR_KUMAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,ASHWANI,IND,1544.0,0.136693781141216,12.0,False,,IND,IND,IND,ASHWANI,ASHWANI,CAND_2019_HARYANA_SONIPAT_IND_ASHWANI
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,KARAN SINGH,IND,1162.0,0.1028744648225991,13.0,False,,IND,IND,IND,KARAN SINGH,KARAN SINGH,CAND_2019_HARYANA_SONIPAT_IND_KARAN_SINGH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,COMRADE BALBEER SINGH,SUCI(C),871.0,0.0771115824961134,14.0,False,,SUCI(C),SUCI(C),SUCI(C),COMRADE BALBEER SINGH,COMRADE BALBEER SINGH,CAND_2019_HARYANA_SONIPAT_SUCIC_COMRADE_BALBEER_SINGH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,KUSUM PARASHAR,MYSP,605.0,0.053562006211422,15.0,False,,MYSP,MYSP,MYSP,KUSUM PARASHAR,KUSUM PARASHAR,CAND_2019_HARYANA_SONIPAT_MYSP_KUSUM_PARASHAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SUKHMANDAR SINGH KHARB,RJAVP,535.0,0.047364749294398,16.0,False,,RJAVP,RJAVP,RJAVP,SUKHMANDAR SINGH KHARB,SUKHMANDAR SINGH KHARB,CAND_2019_HARYANA_SONIPAT_RJAVP_SUKHMANDAR_SINGH_KHARB
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,MAHAVEER,RMEP,509.0,0.0450629110109319,17.0,False,,RMEP,RMEP,RMEP,MAHAVEER,MAHAVEER,CAND_2019_HARYANA_SONIPAT_RMEP_MAHAVEER
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,DHARAMBIR,IND,500.0,0.044266120835886,18.0,False,,IND,IND,IND,DHARAMBIR,DHARAMBIR,CAND_2019_HARYANA_SONIPAT_IND_DHARAMBIR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,RAJESH SHARMA,PSPL,430.0,0.0380688639188619,19.0,False,,PSPL,PSPL,PSPL,RAJESH SHARMA,RAJESH SHARMA,CAND_2019_HARYANA_SONIPAT_PSPL_RAJESH_SHARMA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,MOHAN,AIFB,392.0,0.0347046387353346,20.0,False,,AIFB,AIFB,AIFB,MOHAN,MOHAN,CAND_2019_HARYANA_SONIPAT_AIFB_MOHAN
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SATINDER RATHI,IND,385.0,0.0340849130436322,21.0,False,,IND,IND,IND,SATINDER RATHI,SATINDER RATHI,CAND_2019_HARYANA_SONIPAT_IND_SATINDER_RATHI
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,DR. JAGBIR SINGH,IND,383.0,0.0339078485602886,22.0,False,,IND,IND,IND,DR. JAGBIR SINGH,DR. JAGBIR SINGH,CAND_2019_HARYANA_SONIPAT_IND_DR_JAGBIR_SINGH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SANT DHARAMVEER CHOTIWALA,BAHUMP,357.0,0.0316060102768226,23.0,False,,BAHUMP,BAHUMP,BAHUMP,SANT DHARAMVEER CHOTIWALA,SANT DHARAMVEER CHOTIWALA,CAND_2019_HARYANA_SONIPAT_BAHUMP_SANT_DHARAMVEER_CHOTIWALA
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,MANISH,AAPP,309.0,0.0273564626765775,24.0,False,,AAPP,AAPP,AAPP,MANISH,MANISH,CAND_2019_HARYANA_SONIPAT_AAPP_MANISH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,RAVINDER KUMAR,IND,290.0,0.0256743500848138,25.0,False,,IND,IND,IND,RAVINDER KUMAR,RAVINDER KUMAR,CAND_2019_HARYANA_SONIPAT_IND_RAVINDER_KUMAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,SHIYANAND TYAGI,IND,259.0,0.0229298505929889,26.0,False,,IND,IND,IND,SHIYANAND TYAGI,SHIYANAND TYAGI,CAND_2019_HARYANA_SONIPAT_IND_SHIYANAND_TYAGI
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,BIJENDER KUMAR,IND,256.0,0.0226642538679736,27.0,False,,IND,IND,IND,BIJENDER KUMAR,BIJENDER KUMAR,CAND_2019_HARYANA_SONIPAT_IND_BIJENDER_KUMAR
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,BIJENDER,IND,236.0,0.0208936090345382,28.0,False,,IND,IND,IND,BIJENDER,BIJENDER,CAND_2019_HARYANA_SONIPAT_IND_BIJENDER
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,JAI PRAKASH,IND,196.0,0.0173523193676673,29.0,False,,IND,IND,IND,JAI PRAKASH,JAI PRAKASH,CAND_2019_HARYANA_SONIPAT_IND_JAI_PRAKASH
2019,lok_sabha,HARYANA__SONIPAT,Haryana,Sonipat,PARDEEP CHAHAL,IND,128.0,0.0113321269339868,30.0,False,,IND,IND,IND,PARDEEP CHAHAL,PARDEEP CHAHAL,CAND_2019_HARYANA_SONIPAT_IND_PARDEEP_CHAHAL
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,BJP,682692.0,69.04491967252076,1.0,True,399572.0,BJP,BJP,BJP,ANURAG SINGH THAKUR,ANURAG SINGH THAKUR,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_BJP_ANURAG_SINGH_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,RAM LAL THAKUR,INC,283120.0,28.633699615176507,2.0,False,,INC,INC,INC,RAM LAL THAKUR,RAM LAL THAKUR,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_INC_RAM_LAL_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,NOTA,NOTA,8026.0,0.8117196704980456,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_NOTA_NOTA
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,DESH RAJ,BSP,7095.0,0.7175618069005274,4.0,False,,BSP,BSP,BSP,DESH RAJ,DESH RAJ,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_BSP_DESH_RAJ
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,KRISHAN GOPAL,SatBP,2319.0,0.2345350007332379,5.0,False,,SatBP,SATBP,SATBP,KRISHAN GOPAL,KRISHAN GOPAL,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_SATBP_KRISHAN_GOPAL
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,RADHA KRISHAN NAROTRA,IND,1420.0,0.1436134976460534,6.0,False,,IND,IND,IND,RADHA KRISHAN NAROTRA,RADHA KRISHAN NAROTRA,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_IND_RADHA_KRISHAN_NAROTRA
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,VIKASH KUMAR,IND,1404.0,0.1419953173908866,7.0,False,,IND,IND,IND,VIKASH KUMAR,VIKASH KUMAR,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_IND_VIKASH_KUMAR
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,TULSI RAM SHARMA,AIFB,775.0,0.0783806061096418,8.0,False,,AIFB,AIFB,AIFB,TULSI RAM SHARMA,TULSI RAM SHARMA,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_AIFB_TULSI_RAM_SHARMA
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,PARVEEN THAKUR,IND,699.0,0.0706942498975995,9.0,False,,IND,IND,IND,PARVEEN THAKUR,PARVEEN THAKUR,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_IND_PARVEEN_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,RAM SINGH SHUKLA,BMUP,473.0,0.0478374537933685,10.0,False,,BMUP,BMUP,BMUP,RAM SINGH SHUKLA,RAM SINGH SHUKLA,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_BMUP_RAM_SINGH_SHUKLA
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,ASHOK SHARMA,IND,412.0,0.041668141570545,11.0,False,,IND,IND,IND,ASHOK SHARMA,ASHOK SHARMA,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_IND_ASHOK_SHARMA
2019,lok_sabha,HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,Hamirpur,ASHISH KUMAR,IND,330.0,0.0333749677628152,12.0,False,,IND,IND,IND,ASHISH KUMAR,ASHISH KUMAR,CAND_2019_HIMACHAL_PRADESH_HAMIRPUR_IND_ASHISH_KUMAR
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Kishan Kapoor,BJP,725218.0,72.01846296235608,1.0,True,477623.0,BJP,BJP,BJP,Kishan Kapoor,KISHAN KAPOOR,CAND_2019_HIMACHAL_PRADESH_KANGRA_BJP_KISHAN_KAPOOR
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Pawan Kajal,INC,247595.0,24.58765686616239,2.0,False,,INC,INC,INC,Pawan Kajal,PAWAN KAJAL,CAND_2019_HIMACHAL_PRADESH_KANGRA_INC_PAWAN_KAJAL
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,NOTA,NOTA,11327.0,1.1248385036976571,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2019_HIMACHAL_PRADESH_KANGRA_NOTA_NOTA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Dr. Kehar Singh,BSP,8866.0,0.8804465589991549,4.0,False,,BSP,BSP,BSP,Dr. Kehar Singh,DR. KEHAR SINGH,CAND_2019_HIMACHAL_PRADESH_KANGRA_BSP_DR_KEHAR_SINGH
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Dr. Sanjiv Guleria,IND,4573.0,0.4541261125990453,5.0,False,,IND,IND,IND,Dr. Sanjiv Guleria,DR. SANJIV GULERIA,CAND_2019_HIMACHAL_PRADESH_KANGRA_IND_DR_SANJIV_GULERIA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Prem Chand Vishvakarma,NED,2371.0,0.2354544091345585,6.0,False,,NED,NED,NED,Prem Chand Vishvakarma,PREM CHAND VISHVAKARMA,CAND_2019_HIMACHAL_PRADESH_KANGRA_NED_PREM_CHAND_VISHVAKARMA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Bachan Singh Rana,IND,2240.0,0.2224453295914851,7.0,False,,IND,IND,IND,Bachan Singh Rana,BACHAN SINGH RANA,CAND_2019_HIMACHAL_PRADESH_KANGRA_IND_BACHAN_SINGH_RANA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Nisha Katoch,IND,1398.0,0.1388297190932572,8.0,False,,IND,IND,IND,Nisha Katoch,NISHA KATOCH,CAND_2019_HIMACHAL_PRADESH_KANGRA_IND_NISHA_KATOCH
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Subhash Chand,HIMJKP,970.0,0.0963267721891698,9.0,False,,HIMJKP,HIMJKP,HIMJKP,Subhash Chand,SUBHASH CHAND,CAND_2019_HIMACHAL_PRADESH_KANGRA_HIMJKP_SUBHASH_CHAND
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Dr. Swaroop Singh Rana,SWAP,959.0,0.0952344067313545,10.0,False,,SWAP,SWAP,SWAP,Dr. Swaroop Singh Rana,DR. SWAROOP SINGH RANA,CAND_2019_HIMACHAL_PRADESH_KANGRA_SWAP_DR_SWAROOP_SINGH_RANA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Col. Narinder Pathania,IND,908.0,0.0901698032451198,11.0,False,,IND,IND,IND,Col. Narinder Pathania,COL. NARINDER PATHANIA,CAND_2019_HIMACHAL_PRADESH_KANGRA_IND_COL_NARINDER_PATHANIA
2019,lok_sabha,HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,Kangra,Chander Bhan (Baabla),IND,564.0,0.0560085562007132,12.0,False,,IND,IND,IND,Chander Bhan (Baabla),CHANDER BHAN BAABLA,CAND_2019_HIMACHAL_PRADESH_KANGRA_IND_CHANDER_BHAN_BAABLA
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,RAM SWAROOP SHARMA,BJP,647189.0,68.74962156259328,1.0,True,405459.0,BJP,BJP,BJP,RAM SWAROOP SHARMA,RAM SWAROOP SHARMA,CAND_2019_HIMACHAL_PRADESH_MANDI_BJP_RAM_SWAROOP_SHARMA
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,AASHRAY SHARMA,INC,241730.0,25.67850507398252,2.0,False,,INC,INC,INC,AASHRAY SHARMA,AASHRAY SHARMA,CAND_2019_HIMACHAL_PRADESH_MANDI_INC_AASHRAY_SHARMA
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,DALEEP SINGH KAITH,CPIM,14838.0,1.576211716740796,3.0,False,,CPIM,CPIM,CPIM,DALEEP SINGH KAITH,DALEEP SINGH KAITH,CAND_2019_HIMACHAL_PRADESH_MANDI_CPIM_DALEEP_SINGH_KAITH
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,SES RAM,BSP,9060.0,0.9624260785598876,4.0,False,,BSP,BSP,BSP,SES RAM,SES RAM,CAND_2019_HIMACHAL_PRADESH_MANDI_BSP_SES_RAM
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,NOTA,NOTA,5298.0,0.5627961770651528,5.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2019_HIMACHAL_PRADESH_MANDI_NOTA_NOTA
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,BRIJ GOPAL,IND,4087.0,0.434154015791861,6.0,False,,IND,IND,IND,BRIJ GOPAL,BRIJ GOPAL,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_BRIJ_GOPAL
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,SUBHASH MOHAN SNEHI,IND,3839.0,0.4078094608820539,7.0,False,,IND,IND,IND,SUBHASH MOHAN SNEHI,SUBHASH MOHAN SNEHI,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_SUBHASH_MOHAN_SNEHI
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,DEV RAJ BHARDWAJ,IND,3653.0,0.3880510446996986,8.0,False,,IND,IND,IND,DEV RAJ BHARDWAJ,DEV RAJ BHARDWAJ,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_DEV_RAJ_BHARDWAJ
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,GUMAN SINGH,IND,2344.0,0.2489985351152733,9.0,False,,IND,IND,IND,GUMAN SINGH,GUMAN SINGH,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_GUMAN_SINGH
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,RAJENDER SURYAVANSHI,APoI,1872.0,0.198858898351447,10.0,False,,APoI,APOI,APOI,RAJENDER SURYAVANSHI,RAJENDER SURYAVANSHI,CAND_2019_HIMACHAL_PRADESH_MANDI_APOI_RAJENDER_SURYAVANSHI
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,DHARMENDER SINGH THAKUR,IND,1860.0,0.197584161823553,11.0,False,,IND,IND,IND,DHARMENDER SINGH THAKUR,DHARMENDER SINGH THAKUR,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_DHARMENDER_SINGH_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,COL. THAKUR SINGH,IND,1596.0,0.1695399582098875,12.0,False,,IND,IND,IND,COL. THAKUR SINGH,COL. THAKUR SINGH,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_COL_THAKUR_SINGH
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,KARTAR CHAND,SWAP,880.0,0.0934806787122186,13.0,False,,SWAP,SWAP,SWAP,KARTAR CHAND,KARTAR CHAND,CAND_2019_HIMACHAL_PRADESH_MANDI_SWAP_KARTAR_CHAND
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,GHANSHYAM CHAND THAKUR,IND,775.0,0.0823267340931471,14.0,False,,IND,IND,IND,GHANSHYAM CHAND THAKUR,GHANSHYAM CHAND THAKUR,CAND_2019_HIMACHAL_PRADESH_MANDI_IND_GHANSHYAM_CHAND_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,SHIV LAL THAKUR,BSCP,751.0,0.0797772610373593,15.0,False,,BSCP,BSCP,BSCP,SHIV LAL THAKUR,SHIV LAL THAKUR,CAND_2019_HIMACHAL_PRADESH_MANDI_BSCP_SHIV_LAL_THAKUR
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,MEHAR SINGH,RADM,583.0,0.0619309496468448,16.0,False,,RADM,RADM,RADM,MEHAR SINGH,MEHAR SINGH,CAND_2019_HIMACHAL_PRADESH_MANDI_RADM_MEHAR_SINGH
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,KHEM CHAND,PPID,511.0,0.0542825304794815,17.0,False,,PPID,PPID,PPID,KHEM CHAND,KHEM CHAND,CAND_2019_HIMACHAL_PRADESH_MANDI_PPID_KHEM_CHAND
2019,lok_sabha,HIMACHAL_PRADESH__MANDI,Himachal Pradesh,Mandi,CHANDERMANI,AIFB,505.0,0.0536451622155345,18.0,False,,AIFB,AIFB,AIFB,CHANDERMANI,CHANDERMANI,CAND_2019_HIMACHAL_PRADESH_MANDI_AIFB_CHANDERMANI
2019,lok_sabha,HIMACHAL_PRADESH__SHIMLA,Himachal Pradesh,Shimla,SURESH KUMAR KASHYAP,BJP,606182.0,66.35041106296252,1.0,True,327514.0,BJP,BJP,BJP,SURESH KUMAR KASHYAP,SURESH KUMAR KASHYAP,CAND_2019_HIMACHAL_PRADESH_SHIMLA_BJP_SURESH_KUMAR_KASHYAP
2019,lok_sabha,HIMACHAL_PRADESH__SHIMLA,Himachal Pradesh,Shimla,DHANI RAM SHANDIL,INC,278668.0,30.501955435980676,2.0,False,,INC,INC,INC,DHANI RAM SHANDIL,DHANI RAM SHANDIL,CAND_2019_HIMACHAL_PRADESH_SHIMLA_INC_DHANI_RAM_SHANDIL
