election_year,election_type,state,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes
2024,lok_sabha,Jammu and Kashmir,JAMMU,JAGDISH RAJ,BSP,10300.0,0.7909837072715208,3.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,SATISH POONCHI,IND,5959.0,0.4576186321971837,4.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,NOTA,NOTA,4645.0,0.3567106136190499,5.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,ANKUR SHARMA,ESBD,4278.0,0.3285270193890841,6.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,NARESH KUMAR CHIB,JKNPPB,4243.0,0.3258392106750546,7.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,PRINCIPAL C D SHARMA,IND,3257.0,0.250119799474111,8.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,KARANJIT,IND,3207.0,0.2462800727397832,9.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,SHABER AHMED,IND,3177.0,0.2439762366991866,10.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,SHIKHA BANDRAL,NAUP,2937.0,0.2255455483744133,11.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,DR PRINCE RAINA,IND,2866.0,0.2200931364116678,12.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,RAJ KUMAR,IND,2618.0,0.2010480918094021,13.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,SURINDER SINGH,IND,2226.0,0.1709446342122723,14.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,ATUL RAINA,IND,2068.0,0.1588110977317966,15.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,RATTAN LAL,JPC,1651.0,0.126787776767503,16.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,SWAMI DIVYA NAND,JAKNPF,1620.0,0.1244071461922198,17.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,PERSEEN SINGH,IND,1589.0,0.1220265156169365,18.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,NARESH KUMAR TALLA,IND,1459.0,0.1120432261076843,19.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,GANESH CHOUDHARY,HSS,1190.0,0.0913854962770009,20.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,VICKY KUMAR DOGRA,IND,1165.0,0.089465632909837,21.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,BANSI LAL,IND,1059.0,0.0813254122330622,22.0,False,
2024,lok_sabha,Jammu and Kashmir,JAMMU,QARI ZAHEER ABBAS BHATTI,AIFB,984.0,0.0755658221315705,23.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,AGA SYED RUHULLAH MEHDI,JKN,356866.0,52.85008930131716,1.0,True,188416.0
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,WAHEED UR REHMAN PARA,JKPDP,168450.0,24.946611733274885,2.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,MOHAMMAD ASHRAF MIR,JAKAP,65954.0,9.76746114726276,3.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,AMIR AHMAD BHAT,DPAP,15104.0,2.2368276854816496,4.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,SHEEBAN ASHAI,IND,13071.0,1.935750442063734,5.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,SAYIM MUSTAFA,IND,8880.0,1.315084073561775,6.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,NOTA,NOTA,5998.0,0.8882741298675142,7.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,JIBRAN FIRDOUS DAR,IND,5498.0,0.8142266032029999,8.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,JAHANGIR AHMAD SHEIKH,IND,4422.0,0.6548763258209649,9.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,HAKIKAT SINGH,JKNPPB,3778.0,0.5595031114770704,10.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,SAJAD AHMAD DAR,IND,3764.0,0.557429780730464,11.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,RUBINA AKHTER,NLP,2876.0,0.4259213733742865,12.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,WASEEM HASSAN SHEIKH,IND,2855.0,0.4228113772543769,13.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,RIYAZ AHMAD BHAT,IND,2792.0,0.4134813888946482,14.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,FAYAZ AHMAD BUTT,IND,2227.0,0.3298076837637469,15.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,SHAHNAZ HUSSAIN SHAH,IND,2203.0,0.3262534024838502,16.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,MOHD YOUSUF BHAT,GNASURKP,1898.0,0.2810844112184965,17.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,WAHEEDA TABASUM SHAH,IND,1606.0,0.2378406556464201,18.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,NISAR AHMAD AHANGAR,IND,1124.0,0.1664588399418282,19.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,MIRZA SAJAD HUSSAIN BEIGH,IND,1064.0,0.1575731367420865,20.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,GHULAM MOHAMMAD WANI,IND,1040.0,0.1540188554621898,21.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,AMIN DAR,IND,996.0,0.1475026731157125,22.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,JAVEED AHMAD WANI,IND,932.0,0.1380245897026547,23.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,YOUNIS AHMAD MIR,BHRTJDOP,925.0,0.1369879243293515,24.0,False,
2024,lok_sabha,Jammu and Kashmir,SRINAGAR,DR QAZI ASHRAF,IND,919.0,0.1360993540093773,25.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,DR JITENDRA SINGH,BJP,571076.0,51.27612062920267,1.0,True,124373.0
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,CH LAL SINGH,INC,446703.0,40.10884175385889,2.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,GHULAM MOHD SAROORI,IND,39599.0,3.555539194075388,3.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,NOTA,NOTA,12938.0,1.1616850448987948,4.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,MEHRAJ DIN,IND,9082.0,0.8154601621402733,5.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,AMIT KUMAR,BSP,8642.0,0.7759531734437614,6.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,MOHD ALI GUJJAR,IND,7158.0,0.642706875203708,7.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,MANOJ KUMAR,ESBD,6834.0,0.6136153653453674,8.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,BALWAN SINGH,JKNPPB,3292.0,0.2955841063384474,9.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,SWARN VEER SINGH JARAL,IND,3088.0,0.2772672297609737,10.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,DR PANKAJ SHARMA,IND,2247.0,0.2017550081842319,11.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,RAJESH MANCHANDA,IND,1605.0,0.1441107201315941,12.0,False,
2024,lok_sabha,Jammu and Kashmir,UDHAMPUR,SACHIN GUPTA,IND,1463.0,0.1313607374159017,13.0,False,
2024,lok_sabha,Jharkhand,Chatra,KALI CHARAN SINGH,BJP,574556.0,52.88715469066562,1.0,True,220959.0
2024,lok_sabha,Jharkhand,Chatra,KRISHNA NAND TRIPATHI,INC,353597.0,32.54815759848525,2.0,False,
2024,lok_sabha,Jharkhand,Chatra,AMIT KUMAR SINGH,IND,31991.0,2.944731176263208,3.0,False,
2024,lok_sabha,Jharkhand,Chatra,ARJUN KUMAR,CPI,14122.0,1.2999122775527183,4.0,False,
2024,lok_sabha,Jharkhand,Chatra,DR. ABHISHEK KUMAR SINGH,IND,14110.0,1.2988076926971293,5.0,False,
2024,lok_sabha,Jharkhand,Chatra,ARJUN PRAJAPATI,IND,13328.0,1.2268255796078908,6.0,False,
2024,lok_sabha,Jharkhand,Chatra,DEEPAK KUMAR GUPTA,IND,12566.0,1.1566844412779678,7.0,False,
2024,lok_sabha,Jharkhand,Chatra,NAGMANI,BSP,11950.0,1.0999824186910483,8.0,False,
2024,lok_sabha,Jharkhand,Chatra,NOTA,NOTA,8511.0,0.7834268088267377,9.0,False,
2024,lok_sabha,Jharkhand,Chatra,CHANDAN KUMAR,IND,6585.0,0.6061409395046489,10.0,False,
2024,lok_sabha,Jharkhand,Chatra,MD ABUZAR KHAN,IND,5823.0,0.535999801174726,11.0,False,
2024,lok_sabha,Jharkhand,Chatra,YOGESH KUMAR SINGH,IND,5112.0,0.4705531484810578,12.0,False,
2024,lok_sabha,Jharkhand,Chatra,BIMAL LAKRA,APoI,5014.0,0.4615323721604115,13.0,False,
2024,lok_sabha,Jharkhand,Chatra,KARMLAL ORAON,PPID,4010.0,0.3691154392427702,14.0,False,
2024,lok_sabha,Jharkhand,Chatra,SUMIT KUMAR YADAV,SAP,3516.0,0.3236433626876758,15.0,False,
2024,lok_sabha,Jharkhand,Chatra,SANJAY KUMAR SNEHI,LKHAP,3216.0,0.2960287412979424,16.0,False,
2024,lok_sabha,Jharkhand,Chatra,MAHESH BANDO,BMUP,3201.0,0.2946480102284557,17.0,False,
2024,lok_sabha,Jharkhand,Chatra,SRIRAM SINGH,IND,2993.0,0.2755018727315739,18.0,False,
2024,lok_sabha,Jharkhand,Chatra,DARSHAN GANJHU,JKP,2817.0,0.2593012948495969,19.0,False,
2024,lok_sabha,Jharkhand,Chatra,DULESHWAR SAW,BHRJWNKP,2385.0,0.2195362400483808,20.0,False,
2024,lok_sabha,Jharkhand,Chatra,LAW KUMAR PANDIT,BGDRPP,2380.0,0.2190759963585519,21.0,False,
2024,lok_sabha,Jharkhand,Chatra,KAMDEO DIHO RANA,RJUP,2309.0,0.2125405359629816,22.0,False,
2024,lok_sabha,Jharkhand,Chatra,VIKRANT KUMAR SINGH,IND,2289.0,0.2106995612036661,23.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,DULU MAHATO,BJP,789172.0,55.26387475691645,1.0,True,331583.0
2024,lok_sabha,Jharkhand,Dhanbad,ANUPAMA SINGH,INC,457589.0,32.043890541152805,2.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,MD. EKLAK ANSARI,IND,79653.0,5.577913833755717,3.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,JAGDISH RAWANI,IND,27635.0,1.93521460328976,4.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,JANAK SAH GOND,IND,12764.0,0.8938331534789395,5.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,NOTA,NOTA,7354.0,0.5149834699689848,6.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,MD. ZAHIRUDDIN KHAN,IND,6500.0,0.4551798415553985,7.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,MOHAN SINGH,BSP,5639.0,0.3948860194662911,8.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,TULSI MAHTO,IND,5375.0,0.3763987151323488,9.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,KAMASHEVAR PRA. VERMA,IND,4004.0,0.2803907823981255,10.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,SUNAINA KINNAR,IND,3462.0,0.2424357863791984,11.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,AKBAR ALI,AKBRPRVP,3041.0,0.2129541381799949,12.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,KRISHNA CHANDRA SINGH RAJ,SAP,2821.0,0.197548051235043,13.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,ANINDITA DAS,IND,2674.0,0.1872539840490978,14.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,REZAUL HAQUE,LKHAP,2649.0,0.1855032923508078,15.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,LAKSHMI DEVI,IND,2605.0,0.1824220749618174,16.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,UMESH PASWAN,IND,2560.0,0.1792708299048954,17.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,MOHAMMAD FAISHAL KHAN,IND,1996.0,0.1397752251914731,18.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,RAJIB TIWARI,SUCI,1890.0,0.1323522923907235,19.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,NITAI DUTTA,IND,1743.0,0.1220582252047784,20.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,DEEPAK KUMAR DAS,PPID,1735.0,0.1214980038613256,21.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,SANJAY KUMAR GIRI,ABHM,1627.0,0.1139350157247128,22.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,PERWEZ NEYYAR,ASPKR,1161.0,0.0813021224685873,23.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,TRIDEV KR MAHTO,IND,1144.0,0.0801116521137501,24.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,MOHAMMAD TAFAZUL HUSSAIN,IND,681.0,0.0476888418614194,25.0,False,
2024,lok_sabha,Jharkhand,Dhanbad,PREM PRAKASH PASWAN,IND,533.0,0.0373247470075426,26.0,False,
2024,lok_sabha,Jharkhand,Dumka,NALIN SOREN,JMM,547370.0,46.22542081457135,1.0,True,22527.0
2024,lok_sabha,Jharkhand,Dumka,SITA MURMU,BJP,524843.0,44.32301466390571,2.0,False,
2024,lok_sabha,Jharkhand,Dumka,MAHASHON MURMU,IND,21372.0,1.8048663493596997,3.0,False,
2024,lok_sabha,Jharkhand,Dumka,BABYLATA TUDU,IND,19360.0,1.6349528599852046,4.0,False,
2024,lok_sabha,Jharkhand,Dumka,RAJESH KISKU,CPI,11506.0,0.9716822111048432,5.0,False,
2024,lok_sabha,Jharkhand,Dumka,DR. SRILAL KISKU,IND,9416.0,0.7951816182655311,6.0,False,
2024,lok_sabha,Jharkhand,Dumka,PARESH MARANDI,BSP,7733.0,0.6530521935054538,7.0,False,
2024,lok_sabha,Jharkhand,Dumka,ANIL TUDU,LKHAP,6818.0,0.5757804028604919,8.0,False,
2024,lok_sabha,Jharkhand,Dumka,SUSHANTI HEMBROM,IND,5152.0,0.4350866288555668,9.0,False,
2024,lok_sabha,Jharkhand,Dumka,MANOJ HEMBROM,IND,4816.0,0.4067114139302037,10.0,False,
2024,lok_sabha,Jharkhand,Dumka,NOTA,NOTA,4526.0,0.3822209010481939,11.0,False,
2024,lok_sabha,Jharkhand,Dumka,BIREN MOHLI,IND,4418.0,0.3731002962507558,12.0,False,
2024,lok_sabha,Jharkhand,Dumka,RAJU EMANUEL MURMU,APoI,3060.0,0.2584171359274135,13.0,False,
2024,lok_sabha,Jharkhand,Dumka,KAMISHNAR MURMU,IND,2516.0,0.2124763117625399,14.0,False,
2024,lok_sabha,Jharkhand,Dumka,BAGHRAI SOREN,IND,2256.0,0.1905193002131519,15.0,False,
2024,lok_sabha,Jharkhand,Dumka,SANJAY TUDU,IND,2174.0,0.1835943965706526,16.0,False,
2024,lok_sabha,Jharkhand,Dumka,MUNNI HANSDA,SAP,1758.0,0.1484631780916316,17.0,False,
2024,lok_sabha,Jharkhand,Dumka,NIRMAL SOREN,IND,1713.0,0.1446629260926991,18.0,False,
2024,lok_sabha,Jharkhand,Dumka,ALESH HANSDA,INSAF,1674.0,0.1413693743602909,19.0,False,
2024,lok_sabha,Jharkhand,Dumka,JONATHAN MARDI,PPID,1651.0,0.1394270233386143,20.0,False,
2024,lok_sabha,Jharkhand,Giridih,CHANDRA PRAKASH CHOUDHARY,AJSUP,451139.0,35.667870778197596,1.0,True,80880.0
2024,lok_sabha,Jharkhand,Giridih,MATHURA PRASAD MAHATO,JMM,370259.0,29.273350711121548,2.0,False,
2024,lok_sabha,Jharkhand,Giridih,JAIRAM KUMAR MAHATO,IND,347322.0,27.459909727213,3.0,False,
2024,lok_sabha,Jharkhand,Giridih,KAMAL PRASAD,BSP,14074.0,1.112716066073545,4.0,False,
2024,lok_sabha,Jharkhand,Giridih,SUBODH KUMAR YADAV,IND,13106.0,1.0361842235299048,5.0,False,
2024,lok_sabha,Jharkhand,Giridih,RAMESHWAR DUSADH,IND,11020.0,0.8712612653211925,6.0,False,
2024,lok_sabha,Jharkhand,Giridih,SUNITA TUDU,IND,10944.0,0.8652525669396671,7.0,False,
2024,lok_sabha,Jharkhand,Giridih,MD AINUL ANSARI,BMUP,6939.0,0.548609974597437,8.0,False,
2024,lok_sabha,Jharkhand,Giridih,NOTA,NOTA,6044.0,0.4778496449728937,9.0,False,
2024,lok_sabha,Jharkhand,Giridih,DWARAKA PRASAD LALA,IND,5627.0,0.4448808656953131,10.0,False,
2024,lok_sabha,Jharkhand,Giridih,KALAWATI DEVI,IND,5430.0,0.4293056869958326,11.0,False,
2024,lok_sabha,Jharkhand,Giridih,GYANESHWAR PRASAD,LKHAP,5356.0,0.4234551122559262,12.0,False,
2024,lok_sabha,Jharkhand,Giridih,SHIVJI PRASAD,RTORP,4254.0,0.336328985723807,13.0,False,
2024,lok_sabha,Jharkhand,Giridih,PRAMOD RAM,PPID,3825.0,0.3024114645965119,14.0,False,
2024,lok_sabha,Jharkhand,Giridih,USHA SINGH,IND,3761.0,0.297351508064701,15.0,False,
2024,lok_sabha,Jharkhand,Giridih,PAPPU KUMAR NISHAD,BLRP,3216.0,0.2542628157234987,16.0,False,
2024,lok_sabha,Jharkhand,Giridih,SUBHASH KUMAR THAKUR,SVSAP,2517.0,0.1989986029776263,17.0,False,
2024,lok_sabha,Jharkhand,Godda,NISHIKANT DUBEY,BJP,693140.0,49.57359584152241,1.0,True,101813.0
2024,lok_sabha,Jharkhand,Godda,PRADEEP YADAV,INC,591327.0,42.29189731970442,2.0,False,
2024,lok_sabha,Jharkhand,Godda,UDAY SHANKAR KHAWARE,IND,26837.0,1.919390875723428,3.0,False,
2024,lok_sabha,Jharkhand,Godda,ARUN MARIK,IND,17437.0,1.247099850951649,4.0,False,
2024,lok_sabha,Jharkhand,Godda,NILESH KUMAR GUPTA,IND,10488.0,0.7501051348730229,5.0,False,
2024,lok_sabha,Jharkhand,Godda,AVISEK ANAND JHA,IND,9636.0,0.6891698207128574,6.0,False,
2024,lok_sabha,Jharkhand,Godda,BAJRANGI MAHTHA,BSP,8175.0,0.5846786305860947,7.0,False,
2024,lok_sabha,Jharkhand,Godda,MUKESH KUMAR JHA,IND,7366.0,0.5268186902626512,8.0,False,
2024,lok_sabha,Jharkhand,Godda,KUMARI DILESHWARI,APoI,6581.0,0.4706752376620293,9.0,False,
2024,lok_sabha,Jharkhand,Godda,NOTA,NOTA,4361.0,0.3119001233010348,10.0,False,
2024,lok_sabha,Jharkhand,Godda,RAMESHWAR MANDAL,PPID,3316.0,0.2371613870365125,11.0,False,
2024,lok_sabha,Jharkhand,Godda,SURAJ KUMAR AMAN,BGDRPP,3073.0,0.2197819488429442,12.0,False,
2024,lok_sabha,Jharkhand,Godda,ARUN KUMAR,NDS,2893.0,0.2069082909217825,13.0,False,
2024,lok_sabha,Jharkhand,Godda,DR. K. RANGAIAH,IND,2210.0,0.1580599111431522,14.0,False,
2024,lok_sabha,Jharkhand,Godda,BRAJKISHORE PANDIT,ABMVMP,2108.0,0.1507648383211605,15.0,False,
2024,lok_sabha,Jharkhand,Godda,ANUP KUMAR,PBI,2007.0,0.1435412858209531,16.0,False,
2024,lok_sabha,Jharkhand,Godda,KALIPADA MURMU,SUCI,1941.0,0.1388209445831938,17.0,False,
2024,lok_sabha,Jharkhand,Godda,KETAN KUMAR,RTORP,1898.0,0.1357455707464719,18.0,False,
2024,lok_sabha,Jharkhand,Godda,TIPLAL SAH,LKHAP,1770.0,0.1265909695580902,19.0,False,
2024,lok_sabha,Jharkhand,Godda,GYANESHWAR JHA,JRJP,1640.0,0.1172933277261401,20.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,MANISH JAISWAL,BJP,654613.0,51.7616890454167,1.0,True,276686.0
2024,lok_sabha,Jharkhand,Hazaribagh,JAI PRAKASH BHAI PATEL,INC,377927.0,29.88351874446,2.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,SANJAY KUMAR MEHTA,IND,157977.0,12.491588694889645,3.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,SHASHI BHUSHAN KESHRI,IND,15386.0,1.2166048453861769,4.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,ANIRUDDH KUMAR,CPI,10468.0,0.8277277733980565,5.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,MD. MOIN UDDIN AHMAD,BSP,7438.0,0.588139012087767,6.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,NOTA,NOTA,7200.0,0.5693198288561336,7.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,MD. SERAJ,IND,5506.0,0.4353715246780377,8.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,VINOD KUMAR RANA,IND,4841.0,0.3827885127072976,9.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,KUNJ BIHARI KUMAR,LKHAP,4234.0,0.3347916882467875,10.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,CHHATHI DEVI,AKBRPRVP,3316.0,0.2622034100676305,11.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,ABHISHEK KUMAR,IND,2972.0,0.2350025738000596,12.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,NISHANT KUMAR SINHA,PPID,2956.0,0.2337374186248237,13.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,MANOJ KUMAR BEDIA,IND,2578.0,0.2038481276098767,14.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,BHUNESHWAR BEDIYA,SAP,2264.0,0.1790194572958731,15.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,RAJ KUMAR,JKP,1935.0,0.1530047040050859,16.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,SHYAM BIHARI PRAJAPATI,BGDRPP,1839.0,0.1454137729536708,17.0,False,
2024,lok_sabha,Jharkhand,Hazaribagh,PRAKASH SONI,BHAZS,1217.0,0.096230865516377,18.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,BIDYUT BARAN MAHATO,BJP,726174.0,56.837626572346124,1.0,True,259782.0
2024,lok_sabha,Jharkhand,Jamshedpur,SAMIR KUMAR MOHANTY,JMM,466392.0,36.50449387106899,2.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,INDRA DEO PRASAD,IND,8469.0,0.6628684852958097,3.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,ARUN MAHATO,IND,7344.0,0.5748147545179391,4.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,NOTA,NOTA,7326.0,0.5734058948254931,5.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,ANAND MUKHI,IND,6352.0,0.4971709314675857,6.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,PRANAV KUMAR MAHTO,BSP,6151.0,0.4814386649019394,7.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,BISHWANATH MAHATO,IND,5331.0,0.417257278912736,8.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,ANGAD MAHATO,AMB,4925.0,0.385479665849789,9.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,JUJHAR SOREN,IND,4315.0,0.3377349762724547,10.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,SUKUMAR SOREN,BHRTADVSIP,3894.0,0.3047833134658027,11.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,DHARMU TUDU,APoI,3291.0,0.257586513768864,12.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,SANAKA MAHATO,SUCI,3175.0,0.2485071957508791,13.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,JITENDRA SINGH,IND,3167.0,0.2478810358875698,14.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,MANOJ GUPTA,LKHAP,2362.0,0.1848736996420713,15.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,SADHU CHARAN PAUL,IND,2317.0,0.1813515504109565,16.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,SAURAV VISHNU,IND,2264.0,0.1772032413165324,17.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,SHAIKH AKHIRUDDIN,BAHUMP,2108.0,0.164993123982001,18.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,ASHOK KUMAR,PPID,2048.0,0.1602969250071812,19.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,MAHESH KUMAR,RTORP,1960.0,0.1534091665107789,20.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,G JAYRAM DAS,IND,1931.0,0.1511393370062827,21.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,ARUN KUMAR SHARMA,BHAZS,1801.0,0.1409642392275065,22.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,DOMAN CHANDRA BHAKAT,BGDRPP,1348.0,0.1055079369676173,23.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,BABLU PRASAD DANGI,IND,1152.0,0.0901670203165394,24.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,GYAN SAGAR PRASAD,IND,1044.0,0.0817138621618638,25.0,False,
2024,lok_sabha,Jharkhand,Jamshedpur,PARWATI KISKU,IND,988.0,0.0773307431186987,26.0,False,
2024,lok_sabha,Jharkhand,Khunti,KALI CHARAN MUNDA,INC,511647.0,54.623340685526145,1.0,True,149675.0
2024,lok_sabha,Jharkhand,Khunti,ARJUN MUNDA,BJP,361972.0,38.644064901428656,2.0,False,
2024,lok_sabha,Jharkhand,Khunti,NOTA,NOTA,21919.0,2.3400684543954084,3.0,False,
2024,lok_sabha,Jharkhand,Khunti,SAVITRI DEVI,BSP,12300.0,1.3131457634501358,4.0,False,
2024,lok_sabha,Jharkhand,Khunti,BASANT KUMAR LONGA,IND,10755.0,1.1482018443826183,5.0,False,
2024,lok_sabha,Jharkhand,Khunti,ARPANA HANS,JKP,8532.0,0.910874768598094,6.0,False,
2024,lok_sabha,Jharkhand,Khunti,PASTAR SANJAY KUMAR TIRKEY,IND,4963.0,0.5298489775612214,7.0,False,
2024,lok_sabha,Jharkhand,Khunti,BABITA KACHHAP,BHRTADVSIP,4594.0,0.4904546046577173,8.0,False,
2024,lok_sabha,Jharkhand,Kodarma,ANNPURNA DEVI,BJP,791657.0,57.7867009644049,1.0,True,377014.0
2024,lok_sabha,Jharkhand,Kodarma,VINOD KUMAR SINGH,CPI(ML)(L),414643.0,30.26670773830553,2.0,False,
2024,lok_sabha,Jharkhand,Kodarma,NOTA,NOTA,42152.0,3.076869173204551,3.0,False,
2024,lok_sabha,Jharkhand,Kodarma,MANOJ KUMAR,IND,28612.0,2.088522034155642,4.0,False,
2024,lok_sabha,Jharkhand,Kodarma,JAI PRAKASH VERMA,IND,23223.0,1.6951540332446693,5.0,False,
2024,lok_sabha,Jharkhand,Kodarma,SITAN RABIDAS,BSP,13174.0,0.9616311085546774,6.0,False,
2024,lok_sabha,Jharkhand,Kodarma,SURENDRA KUMAR AGRAWAL,IND,9656.0,0.704836039487169,7.0,False,
