state,constituency,state_key,constituency_key,variable,value,unit,source_name,source_url_or_document,source_year,geography_level,method,confidence,notes,entered_by,last_updated
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,urban_pct,25.4928,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level urban_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,literacy_rate,63.8026,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level literacy_rate aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,female_literacy_pct,60.8078,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,male_literacy_pct,66.8148,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,sc_pct,18.3394,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sc_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,st_pct,4.1363,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level st_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,religion_hindu_pct,96.683,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,religion_muslim_pct,1.509,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,sex_ratio,1005.8062,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sex_ratio aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,religion_christian_pct,1.5099,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Amalapuram,ANDHRA PRADESH,AMALAPURAM,religion_sikh_pct,0.0143,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (EAST GODAVARI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,literacy_rate,59.8577,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level literacy_rate aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,female_literacy_pct,53.2315,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,male_literacy_pct,66.5235,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,sc_pct,7.6793,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sc_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,st_pct,14.4153,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level st_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,religion_hindu_pct,95.682,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,religion_muslim_pct,2.0121,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,sex_ratio,1005.9699,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sex_ratio aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,religion_christian_pct,1.8088,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Anakapalle,ANDHRA PRADESH,ANAKAPALLE,religion_sikh_pct,0.0536,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (VISAKHAPATNAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,literacy_rate,55.5833,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,female_literacy_pct,47.9871,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,male_literacy_pct,63.2871,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,sc_pct,9.4194,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,st_pct,10.8527,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,religion_hindu_pct,97.3707,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,religion_muslim_pct,1.0765,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,sex_ratio,1013.6937,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,religion_christian_pct,1.1,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Araku,ANDHRA PRADESH,ARAKU,religion_sikh_pct,0.0272,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (VIZIANAGARAM, VISAKHAPATNAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,literacy_rate,58.3113,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,female_literacy_pct,50.7603,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,male_literacy_pct,65.7898,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,sc_pct,21.3887,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,st_pct,4.752,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,religion_hindu_pct,89.5052,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,religion_muslim_pct,8.9735,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,sex_ratio,992.0331,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,religion_christian_pct,1.1945,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Bapatla,ANDHRA PRADESH,BAPATLA,religion_sikh_pct,0.0117,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (GUNTUR, PRAKASAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,literacy_rate,67.1582,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,female_literacy_pct,64.029,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,male_literacy_pct,70.2861,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,sc_pct,20.236,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,st_pct,2.8167,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,religion_hindu_pct,93.1803,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,religion_muslim_pct,3.5048,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,sex_ratio,1000.4055,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,religion_christian_pct,2.9006,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Eluru,ANDHRA PRADESH,ELURU,religion_sikh_pct,0.014,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (WEST GODAVARI, KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,literacy_rate,60.5678,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level literacy_rate aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,female_literacy_pct,54.1707,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,male_literacy_pct,66.9827,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,sc_pct,19.5876,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sc_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,st_pct,5.0552,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level st_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,religion_hindu_pct,86.288,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,religion_muslim_pct,11.4524,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,sex_ratio,1002.7744,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sex_ratio aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,religion_christian_pct,1.8365,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Guntur,ANDHRA PRADESH,GUNTUR,religion_sikh_pct,0.0156,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (GUNTUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,literacy_rate,56.6252,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level literacy_rate aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,female_literacy_pct,48.2228,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,male_literacy_pct,64.833,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,sc_pct,14.2885,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sc_pct aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,st_pct,3.7766,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level st_pct aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Andhra Pradesh,Hindupur,ANDHRA PRADESH,HINDUPUR,religion_hindu_pct,88.1951,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (ANANTAPUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
