col_0,col_1,N,(%)
,001: INC,94,7.8
,002: BJP,319,26.5
,003: BSP,2,.2
,004: CPI(M),3,.2
,005: CPI,1,.1
,008: JD-U,276,23.0
,009: LJP,6,.5
,010: RJD,369,30.7
,011: CPI(ML)(L),1,.1
,029: HAM,3,.3
,030: RLSP,1,.1
,045: UDF,2,.2
,600: NDA,4,.3
,902: NOTA,2,.2
,995: Did not vote,9,.7
,996: Can't say,84,7.0
,998: No response,26,2.1
,Total,1201,100.0
