col_0,col_1,N,(%)
,1: Fully right,323,47.3
,2: Somewhat right,222,32.4
,3: Somewhat wrong,33,4.9
,4: Fully wrong,53,7.8
,8: Can't say,52,7.6
,Total,683,100.0
