col_0,col_1,N,(%)
,001: INC,184,28.9
,002: BJP,38,5.9
,003: BSP,14,2.2
,012: AAP,37,5.9
,071: SAD,109,17.2
,072: LIP,10,1.6
,074: SAD-T,2,.3
,075: SAD(Amritsar),7,1.0
,995: Did not vote,23,3.7
,996: Can't say,132,20.8
,998: No response,79,12.4
,Total,635,100.0
