col_0,col_1,N,(%),Valid (%)
Valid,001: INC,596,2.5,19.5
,002: BJP,1101,4.5,36.1
,003: BSP,85,.4,2.8
,004: CPI(M),41,.2,1.3
,005: CPI,5,.0,.2
,006: NCP,30,.1,1.0
,007: AITC,196,.8,6.4
,008: JD-U,18,.1,.6
,009: LJP,3,.0,.1
,010: RJD,29,.1,.9
,012: AAP,15,.1,.5
,013: INLD,6,.0,.2
,014: JMM,5,.0,.2
,015: JD-S,3,.0,.1
