col_0,col_1,N,(%)
,001: INC,46,2.9
,002: BJP,457,28.4
,004: CPI(M),44,2.7
,005: CPI,4,.3
,007: AITC,651,40.4
,009: LJP,1,.1
,019: AIFB,1,.0
,067: KHNAM,1,.1
,109: Left Front,2,.2
,110: SUCI,6,.3
,901: No party,0,.0
,902: NOTA,13,.8
,996: Can't say,20,1.3
,997: Any other party,0,.0
,998: No response,365,22.7
,Total,1610,100.0
