col_0,col_1,N,(%)
,1: A lot,27,3.5
,2: Somewhat,208,26.8
,3: Very little,176,22.7
,4: Don’t like at all,273,35.2
,7: Can't say,57,7.4
,8: No response,34,4.4
,Total,776,100.0
