col_0,col_1,N,(%)
,01: Rahul Gandhi (INC),5627,23.2
,02: Narendra Modi (BJP),11275,46.5
,03: Dr Manmohan Singh (INC),190,.8
,04: Sonia Gandhi (INC),89,.4
,05: Priyanka Gandhi (INC),245,1.0
,06: Amit Shah (BJP),25,.1
