col_0,col_1,N,(%)
,1: A lot,41,6.8
,2: Somewhat,80,13.2
,3: Very little,147,24.3
,4: Don’t like at all,259,42.9
,7: Can't say,61,10.2
,8: No response,15,2.5
,Total,603,100.0
