col_0,col_1,N,(%)
,01: Manohar Lal Khattar (BJP),181,24.0
,02: Captain Abhimanyu (BJP),31,4.1
,03: Anil Vij (BJP),5,.7
,05: Abhay Singh Chautala (INLD),7,1.0
,06: Ajay Singh Chautala (JJP),2,.3
,07: Omprakash Chotala (INLD),5,.6
,08: Dushyant Chautala (JJP),19,2.5
,09: Digvijay Chautala (JJP),2,.3
,10: Bhupinder Singh Hooda (Cong),79,10.4
,11: Naveen Jindal (Cong),1,.1
,12: Randeep Surjewala (Cong),0,.0
,13: Kiran Choudhary (Cong),1,.1
,14: Kuldeep Bishnoi (Cong),13,1.8
