col_0,col_1,N,(%)
,1: Fully succeeded,75,8.1
,2: Somewhat succeeded,280,30.1
,3: Somewhat failed,210,22.6
,4: Fully failed,120,12.9
,7: Can't say,197,21.2
,8: No response,48,5.1
,Total,929,100.0
