col_0,col_1,N,(%),Valid (%)
Valid,1: Daily,654,2.7,4.5
,2: Sometimes,2262,9.3,15.6
,3: Rarely,2239,9.2,15.5
,4: Never,8197,33.8,56.6
,8: No response,1122,4.6,7.8
,Total,14474,59.7,100.0
Missing,9: N.A.,9761,40.3,
Total,,24235,100.0,
