col_0,col_1,N,(%)
,001: INC,88,13.6
,002: BJP,273,42.1
,003: BSP,18,2.7
,004: CPI(M),1,.1
,005: CPI,3,.5
,007: AITC,3,.5
,010: RJD,12,1.9
,014: JMM,135,20.8
,043: AJSUP,30,4.6
,044: JVM-P,39,6.0
,996: Can't say,39,6.0
,998: No response,7,1.1
,Total,648,100.0
