col_0,col_1,N,(%)
,1: A lot,236,52.1
,2: Somewhat,145,32.1
,3: Very little,43,9.4
,4: Don’t like at all,20,4.3
,7: Can't say,6,1.4
,8: No response,3,.7
,Total,453,100.0
