col_0,col_1,N,(%)
,1: Very important,380,22.8
,2: Somewhat important,511,30.7
,3: Not much important,239,14.3
,4: Not at all important,389,23.4
,7: Can't say,58,3.5
,8: No response,90,5.4
,Total,1667,100.0
