col_0,col_1,N,(%)
,1: Narendra Modi,603,37.4
,2: Mamata Banerjee,694,43.1
,3: Both,66,4.1
,4: Neither,95,5.9
,7: Can't say,75,4.7
,8: No response,77,4.8
,Total,1610,100.0
