col_0,col_1,N,(%)
,1: Daily,9753,40.2
,2: Weekly,4489,18.5
,3: On festivals,4974,20.5
,4: Rarely,3210,13.2
,5: Never,1452,6.0
,8: No response,357,1.5
,Total,24235,100.0
