col_0,col_1,N,(%)
,"01: Up to 1,000",874,3.6
,"02: 1,001 to 2,000",1159,4.8
,"03: 2,001 to 3,000",2687,11.1
,"04: 3,001 to 5,000",3929,16.2
,"05: 5,001 to 7,500",4878,20.1
,"06: 7,501 to 10,000",4443,18.3
,"07: 10,001 to 15,000",2905,12.0
,"08: 15,001 to 20,000",1209,5.0
,"09: 20,001 to 30,000",720,3.0
