col_0,col_1,N,(%)
,001: INC,195,25.2
,002: BJP,476,61.4
,003: BSP,3,.4
,005: CPI,1,.1
,022: TDP,1,.1
,900: Independent,2,.2
,996: Can't say,71,9.2
,998: No response,27,3.5
,Total,776,100.0
