col_0,col_1,N,(%)
,03: M. K. Stalin (DMK),648,37.4
,04: Kanimozhi (DMK),48,2.8
,05: M K Azhagiri (DMK),4,.2
,06: Dayanidhi Maran (DMK),24,1.4
,07: Tamilsai Soundarajan (BJP),8,.5
,08: S Ramadoss (PMK),54,3.1
,09: TTV Dhinakaran (AMMK),105,6.0
,11: Vaiko (MDMK),1,.0
,12: Vijaykanth (DMDK),18,1.0
,25: Other Cong leaders,1,.0
,29: Other AMMK leaders,5,.3
,34: Other MNM leaders,1,.1
,95: Other leaders,51,2.9
,97: Can’t say,241,13.9
,98: No response,199,11.5
,Total,1732,100.0
