col_0,col_1,N,(%)
,1: A lot,50,4.4
,2: Somewhat,213,19.0
,3: Very little,226,20.2
,4: Don’t like at all,384,34.2
,7: Can't say,146,13.0
,8: No response,103,9.2
,Total,1121,100.0
