col_0,col_1,N,(%)
,1: A lot,130,16.3
,2: Somewhat,209,26.2
,3: Very little,177,22.2
,4: Don’t like at all,203,25.4
,7: Can't say,60,7.4
,8: No response,20,2.5
,Total,800,100.0
