col_0,col_1,N,(%)
,1: Fully like,80,10.3
,2: Somewhat like,186,23.9
,3: Somewhat dislike,186,23.9
,4: Fully dislike,224,28.8
,8: Can't say,47,6.0
,9: No response,55,7.1
,Total,776,100.0
