col_0,col_1,N,(%)
,1: Fully succeeded,91,10.1
,2: Somewhat succeeded,345,38.4
,3: Somewhat failed,52,5.8
,4: Fully failed,254,28.3
,7: Can't say,105,11.7
,8: No response,52,5.8
,Total,900,100.0
