col_0,col_1,N,(%)
,1: Daily,1850,7.6
,2: Weekly,2003,8.3
,3: On festivals,2954,12.2
,4: Rarely,5543,22.9
,5: Never,10988,45.3
,8: No response,897,3.7
,Total,24235,100.0
