col_0,col_1,N,(%)
,1: A lot,176,29.1
,2: Somewhat,183,30.4
,3: Very little,101,16.7
,4: Don’t like at all,115,19.1
,7: Can't say,19,3.1
,8: No response,10,1.6
,Total,603,100.0
