col_0,col_1,N,(%)
,001: INC,87,21.4
,002: BJP,53,13.1
,005: CPI,3,.8
,060: NPF,54,13.3
,996: Can't say,194,47.5
,998: No response,16,3.9
,Total,409,100.0
