col_0,col_1,N,(%)
,1: A lot,169,24.7
,2: Somewhat,280,41.0
,3: Very little,84,12.3
,4: Don’t like at all,109,16.0
,7: Can't say,24,3.6
,8: No response,16,2.4
,Total,683,100.0
