col_0,col_1,N,(%)
,1: A lot,226,15.7
,2: Somewhat,424,29.5
,3: Very little,279,19.4
,4: Don’t like at all,320,22.2
,7: Can't say,123,8.5
,8: No response,67,4.7
,Total,1439,100.0
