col_0,col_1,N,(%)
,1: Fully satisfied,5219,21.5
,2: Somewhat satisfied,8953,36.9
,3: Somewhat dissatisfied,4400,18.2
,4: Fully dissatisfied,4386,18.1
,8: No response,1277,5.3
,Total,24235,100.0
