col_0,col_1,N,(%)
,1: Fully agree,271,42.6
,2: Somewhat agree,151,23.8
,3: Somewhat disagree,39,6.1
,4: Fully disagree,78,12.3
,8: No response,96,15.2
,Total,635,100.0
