col_0,col_1,N,(%)
,001: INC,70,19.4
,002: BJP,7,1.9
,060: NPF,23,6.3
,120: NDPP,130,36.3
,996: Can't say,111,31.0
,998: No response,18,5.0
,Total,358,100.0
