col_0,col_1,N,(%)
,2: Palaniswami-Paneerselvam group,555,32.0
,3: Both,88,5.1
,4: Neither,513,29.6
,7: Can't say,197,11.4
,8: No response,86,5.0
,Total,1732,100.0
