col_0,col_1,N,(%)
,1: A lot,190,34.6
,2: Somewhat,166,30.4
,3: Very little,39,7.1
,4: Don’t like at all,61,11.1
,7: Can't say,50,9.1
,8: No response,42,7.7
,Total,548,100.0
