col_0,col_1,N,(%)
,1: Fully succeeded,132,14.7
,2: Somewhat succeeded,389,43.2
,3: Somewhat failed,50,5.6
,4: Fully failed,149,16.5
,7: Can't say,128,14.2
,8: No response,52,5.8
,Total,900,100.0
