col_0,col_1,N,(%)
,1: A lot,40,5.3
,2: Somewhat,187,24.7
,3: Very little,166,21.9
,4: Don’t like at all,231,30.5
,7: Can't say,90,11.9
,8: No response,44,5.8
,Total,757,100.0
