col_0,col_1,N,(%)
,1: Fully agree,362,30.2
,2: Somewhat agree,360,30.0
,3: Somewhat disagree,120,10.0
,4: Fully disagree,268,22.3
,7: Can't say,58,4.9
,8: No response,32,2.7
,Total,1201,100.0
