col_0,col_1,N,(%)
,1: No one,8714,36.0
,2: Children,5844,24.1
,3: Husband/wife,1892,7.8
,4: Other adult family members,5944,24.5
,5: Small crowd,1752,7.2
,9: No information,89,.4
,Total,24235,100.0
