col_0,col_1,N,(%)
,1: Fully like,164,21.2
,2: Somewhat like,268,34.5
,3: Somewhat dislike,137,17.7
,4: Fully dislike,139,17.9
,8: Can't say,41,5.3
,9: No response,26,3.4
,Total,776,100.0
