col_0,col_1,N,(%)
,1: A lot,422,35.1
,2: Somewhat,206,17.1
,3: Very little,226,18.8
,4: Don’t like at all,263,21.9
,7: Can't say,56,4.6
,8: No response,29,2.4
,Total,1201,100.0
