col_0,col_1,N,(%)
,1: A lot,407,28.3
,2: Somewhat,427,29.6
,3: Very little,180,12.5
,4: Don’t like at all,259,18.0
,7: Can't say,97,6.8
,8: No response,69,4.8
,Total,1439,100.0
