col_0,col_1,N,(%)
,08: Imkong L Imchen (NPF),1,.2
,09: K L Chishi (BJP),7,1.9
,10: S C Jamir (Cong),12,3.5
,25: Other Cong leaders,8,2.1
,26: Other NDPP leaders,10,2.9
,27: Other NPF leaders,1,.4
,28: Other BJP leaders,19,5.2
,95: Other leaders,4,1.0
,97: Can’t say,114,31.8
,98: No response,34,9.5
,Total,358,100.0
