col_0,col_1,N,(%)
,1: A lot,492,30.6
,2: Somewhat,295,18.3
,3: Very little,183,11.4
,4: Don’t like at all,399,24.8
,7: Can't say,104,6.4
,8: No response,137,8.5
,Total,1610,100.0
