col_0,col_1,N,(%)
,1: Fully succeeded,44,4.8
,2: Somewhat succeeded,237,25.5
,3: Somewhat failed,285,30.7
,4: Fully failed,204,22.0
,7: Can't say,112,12.1
,8: No response,45,4.9
,Total,929,100.0
