col_0,col_1,N,(%)
,1: Nitish Kumar,647,53.9
,2: Laloo Yadav,412,34.3
,3: Both,51,4.3
,4: Neither,29,2.4
,7: Can't say,34,2.8
,8: No response,28,2.3
,Total,1201,100.0
