col_0,col_1,N,(%)
,01: Mamata Banerjee (TMC),485,30.1
,02: Adhir Ranjan Chowdhury (Cong),73,4.5
,03: Somendranath Mitra (Cong),1,.1
,04: Babul Supriyo (BJP),32,2.0
,06: Subrata Mukherjee (TMC),7,.4
,07: Goutam Deb (TMC),19,1.2
,09: Amit Mitra (TMC),12,.8
,10: Mukul Roy (BJP),49,3.0
,11: Biman Bose (Left),6,.4
,12: Buddhadeb Bhattacharya (Left),11,.7
