col_0,col_1,col_2,col_3,col_4,N,col_6,col_7,(%),col_9
,,01: Daily,,1715,,,8.7,,
,,02: Weekly,,2975,,,15.1,,
,,03: On festivals,,5479,,,27.9,,
,,04: Very rarely,,4965,,,25.3,,
,,05: Never,,3344,,,17.0,,
,,98: No response,,1186,,,6.0,,
,,Total,,19663,,,100.0,,
