col_0,col_1,N,(%)
,001: INC,24,1.4
,002: BJP,31,1.8
,003: BSP,21,1.2
,004: CPI(M),7,.4
,005: CPI,1,.1
,008: JD-U,6,.4
,009: LJP,1,.1
,012: AAP,3,.2
,078: BVP,5,.3
,083: AIADMK,282,16.3
,084: AMMK,119,6.9
,085: DMK,753,43.5
,086: DMDK,20,1.2
,087: PMK,99,5.7
,088: VCK,3,.2
,089: MDMK,14,.8
,093: MNM),3,.2
,124: NTK,22,1.3
,995: Did not vote,7,.4
,996: Can't say,172,9.9
,997: Any other party,1,.1
,998: No response,136,7.9
,Total,1732,100.0
