col_0,col_1,N,(%)
,1: A lot,4,.6
,2: Somewhat,76,12.6
,3: Very little,221,36.7
,4: Don’t like at all,221,36.6
,7: Can't say,64,10.7
,8: No response,17,2.8
,Total,603,100.0
