col_0,col_1,N,(%)
,06: Kailash Vijaywargiya (BJP),3,.3
,07: Shivraj Singh Chauhan (BJP),452,47.3
,08: Babulal Gaur (BJP),1,.1
,13: Ajay Singh (Cong),1,.1
,14: Jayant Mallaya (BJP),4,.4
,25: Other Cong leaders,9,1.0
,26: Other BJP leaders,0,.0
,27: BSP leaders,7,.8
,97: Can’t say,85,9.0
,98: No response,39,4.1
,Total,954,100.0
