col_0,col_1,N,(%)
,1: Many times a day,3612,14.9
,2: Once or twice a day,2323,9.6
,3: Some days a week,828,3.4
,4: Some days a month,332,1.4
,5: Very rarely,524,2.2
,6: Never,7068,29.2
,7: No account,7974,32.9
,8: No response,1574,6.5
,Total,24235,100.0
