col_0,col_1,N,(%)
,1: A lot,209,12.0
,2: Somewhat,346,20.0
,3: Very little,327,18.9
,4: Don’t like at all,712,41.1
,7: Can't say,75,4.3
,8: No response,64,3.7
,Total,1732,100.0
