col_0,col_1,N,(%)
,1: A lot,124,20.2
,2: Somewhat,68,11.1
,3: Very little,23,3.8
,4: Don’t like at all,349,56.7
,7: Can't say,28,4.5
,8: No response,23,3.8
,Total,615,100.0
