col_0,col_1,N,(%)
,1: Strongly like,792,29.3
,2: Somewhat like,959,35.4
,3: Somewhat dislike,337,12.4
,4: Strongly dislike,437,16.2
,7: Can't say,97,3.6
,8: No response,84,3.1
,Total,2705,100.0
