col_0,col_1,N,(%)
,1: Absolutely right,37,5.8
,2: Right to some extent,75,11.8
,3: Wrong to some extent,61,9.6
,4: Absolutely wrong,228,35.9
,7: Can't say,156,24.6
,8: No response,78,12.3
,Total,635,100.0
