col_0,col_1,N,(%)
,1: A lot,113,18.8
,2: Somewhat,204,33.9
,3: Very little,130,21.6
,4: Don’t like at all,119,19.8
,7: Can't say,26,4.3
,8: No response,10,1.7
,Total,603,100.0
