col_0,col_1,N,(%)
,1: Fully support,286,41.8
,2: Somewhat support,123,18.0
,3: Somewhat oppose,37,5.5
,4: Fully oppose,134,19.6
,8: No response,104,15.2
,Total,683,100.0
