col_0,col_1,N,(%)
,1: A lot,280,41.0
,2: Somewhat,170,24.9
,3: Very little,68,9.9
,4: Don’t like at all,126,18.4
,7: Can't say,24,3.5
,8: No response,16,2.3
,Total,683,100.0
